SFE_1	SFE_2	name	type_1	type_2	int_type	support_1	support_2	freq_1	freq_2	overlap	max_overlap	freq_overlap	r_overlap	r_freq_overlap	diff_overlap	abs_diff_overlap	direction	wMI_stat	wMI_p.value	ME_p.value	E.r.wMI_stat	MI_diff	wMI_p.value_FDR	select_score_good_cancer_cell_2017_criterion_1	select_score
NTRK1	CUL3	NTRK1 - CUL3	MUTATION	MUTATION	MUTATION - MUTATION	86	69	0.02448050099629946	0.01964133219470538	5	69	0.07246376811594203	3.373	0.04888405797101449	1.6269999999999998	1.6269999999999998	CO	5.972080632214993e-4	0.883	0.247	0.004727697577864398	-0.004130489514642899	FALSE	FALSE	1.090274012732465e-4
NTRK1	IGF1R	NTRK1 - IGF1R	MUTATION	MUTATION	MUTATION - MUTATION	86	53	0.02448050099629946	0.015086820381440364	2	53	0.03773584905660377	2.7	0.0509433962264151	-0.7000000000000002	0.7000000000000002	ME	0.0026206155703534795	0.486	0.486	0.0026206155703534795	0	FALSE	FALSE	NA
NTRK1	BCOR	NTRK1 - BCOR	MUTATION	MUTATION	MUTATION - MUTATION	86	123	0.02448050099629946	0.035012809564474806	9	86	0.10465116279069768	5.831	0.06780232558139536	3.1689999999999996	3.1689999999999996	CO	3.59649768413961e-4	0.922	0.133	0.005269457461082094	-0.004909807692668133	FALSE	FALSE	-3.857666944152996e-4
NTRK1	FLT3	NTRK1 - FLT3	MUTATION	MUTATION	MUTATION - MUTATION	86	76	0.02448050099629946	0.021633931113008823	4	76	0.05263157894736842	3.621	0.04764473684210526	0.379	0.379	CO	0.0020847227653225664	0.705	0.489	0.00573534111089069	-0.003650618345568124	FALSE	FALSE	NA
NTRK1	APC	NTRK1 - APC	MUTATION	MUTATION	MUTATION - MUTATION	86	148	0.02448050099629946	0.0421292342727014	9	86	0.10465116279069768	6.961	0.08094186046511628	2.0389999999999997	2.0389999999999997	CO	8.20653271977223e-4	0.834	0.272	0.0046342010245565834	-0.0038135477525793604	FALSE	FALSE	5.928299504637423e-4
NTRK1	ARID1B	NTRK1 - ARID1B	MUTATION	MUTATION	MUTATION - MUTATION	86	105	0.02448050099629946	0.029888983774551667	5	86	0.05813953488372093	5.025	0.05843023255813954	-0.025000000000000355	0.025000000000000355	ME	0.0028439944365157843	0.605	0.605	0.004309895885381609	-0.001465901448865825	FALSE	FALSE	NA
NTRK1	CARD11	NTRK1 - CARD11	MUTATION	MUTATION	MUTATION - MUTATION	86	123	0.02448050099629946	0.035012809564474806	11	86	0.12790697674418605	5.893	0.06852325581395348	5.107	5.107	CO	1.4844064866181839e-9	1	0.027	0.005269457461082094	-0.005269455976675608	FALSE	FALSE	-8.043085408372296e-4
NTRK1	INSR	NTRK1 - INSR	MUTATION	MUTATION	MUTATION - MUTATION	86	52	0.02448050099629946	0.0148021633931113	2	52	0.038461538461538464	2.588	0.049769230769230774	-0.5880000000000001	0.5880000000000001	ME	0.0024999758936691263	0.521	0.521	0.0024999758936691263	0	FALSE	FALSE	NA
NTRK1	ARAF	NTRK1 - ARAF	MUTATION	MUTATION	MUTATION - MUTATION	86	60	0.02448050099629946	0.017079419299743808	1	60	0.016666666666666666	2.941	0.04901666666666667	-1.9409999999999998	1.9409999999999998	ME	0.0061203572790422545	0.204	0.204	0.003504477156884289	0.0026158801221579653	FALSE	FALSE	0.0011894005128655866
NTRK1	IL7R	NTRK1 - IL7R	MUTATION	MUTATION	MUTATION - MUTATION	86	82	0.02448050099629946	0.023341873042983206	6	82	0.07317073170731707	3.974	0.04846341463414634	2.026	2.026	CO	6.829739819432801e-4	0.901	0.201	0.0043514707949042775	-0.0036684968129609974	FALSE	FALSE	7.96915587332154e-4
NTRK1	ESR1	NTRK1 - ESR1	MUTATION	MUTATION	MUTATION - MUTATION	86	53	0.02448050099629946	0.015086820381440364	3	53	0.05660377358490566	2.702	0.0509811320754717	0.29800000000000004	0.29800000000000004	CO	0.0011733721594224256	0.72	0.521	0.0026206155703534795	-0.001447243410931054	FALSE	FALSE	NA
NTRK1	NOTCH3	NTRK1 - NOTCH3	MUTATION	MUTATION	MUTATION - MUTATION	86	119	0.02448050099629946	0.03387418161115855	10	86	0.11627906976744186	5.69	0.06616279069767442	4.31	4.31	CO	5.390375330555086e-5	0.99	0.068	0.005078194775648914	-0.0050242910223433634	FALSE	FALSE	-6.161766376044285e-4
NTRK1	BRD4	NTRK1 - BRD4	MUTATION	MUTATION	MUTATION - MUTATION	86	51	0.02448050099629946	0.014517506404782237	3	51	0.058823529411764705	2.45	0.04803921568627451	0.5499999999999998	0.5499999999999998	CO	0.0010064206783058638	0.79	0.45	0.004694012578651152	-0.0036875919003452884	FALSE	FALSE	NA
NTRK1	TP63	NTRK1 - TP63	MUTATION	MUTATION	MUTATION - MUTATION	86	70	0.02448050099629946	0.019925989183034443	8	70	0.11428571428571428	3.439	0.04912857142857143	4.561	4.561	CO	1.3102788463759119e-4	0.967	0.022	0.004868845172297465	-0.004737817287659873	FALSE	FALSE	-7.069216820322436e-4
NTRK1	INPP4B	NTRK1 - INPP4B	MUTATION	MUTATION	MUTATION - MUTATION	86	115	0.02448050099629946	0.0327355536578423	6	86	0.06976744186046512	5.625	0.06540697674418605	0.375	0.375	CO	0.0021515956664680536	0.682	0.488	0.00486031295699435	-0.002708717290526297	FALSE	FALSE	NA
NTRK1	MDC1	NTRK1 - MDC1	MUTATION	MUTATION	MUTATION - MUTATION	86	84	0.02448050099629946	0.02391118701964133	4	84	0.047619047619047616	4.04	0.048095238095238094	-0.040000000000000036	0.040000000000000036	ME	0.002898339242024428	0.626	0.626	0.004610251522376041	-0.001711912280351613	FALSE	FALSE	NA
NTRK1	ARID1A	NTRK1 - ARID1A	MUTATION	MUTATION	MUTATION - MUTATION	86	259	0.02448050099629946	0.07372615997722744	10	86	0.11627906976744186	11.485	0.13354651162790698	-1.4849999999999994	1.4849999999999994	ME	0.001544819087737237	0.401	0.399	0.002178645405154056	-6.33826317416819e-4	FALSE	FALSE	1.6299704809775195e-4
NTRK1	POLE	NTRK1 - POLE	MUTATION	MUTATION	MUTATION - MUTATION	86	127	0.02448050099629946	0.03615143751779106	10	86	0.11627906976744186	6.035	0.07017441860465116	3.965	3.965	CO	1.2628369283917973e-4	0.976	0.061	0.0038737498108522006	-0.003747466118013021	FALSE	FALSE	5.153159159891717e-4
NTRK1	NOTCH2	NTRK1 - NOTCH2	MUTATION	MUTATION	MUTATION - MUTATION	86	104	0.02448050099629946	0.0296043267862226	6	86	0.06976744186046512	4.893	0.0568953488372093	1.1070000000000002	1.1070000000000002	CO	0.0016936018595359315	0.791	0.371	0.006152569869448565	-0.004458968009912634	FALSE	FALSE	2.0525971817250514e-4
NTRK1	DIS3	NTRK1 - DIS3	MUTATION	MUTATION	MUTATION - MUTATION	86	63	0.02448050099629946	0.017933390264730998	5	63	0.07936507936507936	3.204	0.05085714285714286	1.7959999999999998	1.7959999999999998	CO	3.0052917812450897e-4	0.917	0.214	0.0039022794748571066	-0.0036017502967325976	FALSE	FALSE	3.3194140389795424e-4
NTRK1	BRCA1	NTRK1 - BRCA1	MUTATION	MUTATION	MUTATION - MUTATION	86	92	0.02448050099629946	0.02618844292627384	8	86	0.09302325581395349	4.537	0.05275581395348837	3.463	3.463	CO	1.3191985826044306e-4	0.978	0.076	0.005324053857849509	-0.005192133999589066	FALSE	FALSE	-7.37055334631507e-4
NTRK1	KDM6A	NTRK1 - KDM6A	MUTATION	MUTATION	MUTATION - MUTATION	86	57	0.02448050099629946	0.016225448334756618	6	57	0.10526315789473684	2.805	0.049210526315789475	3.195	3.195	CO	1.292896206994687e-5	1	0.058	0.0031176518669384645	-0.0031047229048685177	FALSE	FALSE	6.397232770655476e-4
NTRK1	KMT2A	NTRK1 - KMT2A	MUTATION	MUTATION	MUTATION - MUTATION	86	107	0.02448050099629946	0.03045829775120979	7	86	0.08139534883720931	5.169	0.06010465116279069	1.8310000000000004	1.8310000000000004	CO	0.001001586209080807	0.865	0.258	0.00443824606838733	-0.0034366598593065234	FALSE	FALSE	0.0012939636408088393
NTRK1	MSH2	NTRK1 - MSH2	MUTATION	MUTATION	MUTATION - MUTATION	86	52	0.02448050099629946	0.0148021633931113	7	52	0.1346153846153846	2.624	0.05046153846153846	4.3759999999999994	4.3759999999999994	CO	5.534917696936592e-4	0.739	0.007	0.0024999758936691263	-0.001946484123975467	FALSE	FALSE	0.001663148292645023
NTRK1	RASA1	NTRK1 - RASA1	MUTATION	MUTATION	MUTATION - MUTATION	86	96	0.02448050099629946	0.027327070879590094	7	86	0.08139534883720931	4.719	0.05487209302325582	2.2809999999999997	2.2809999999999997	CO	6.390136092516152e-4	0.912	0.183	0.005618032539708995	-0.0049790189304573795	FALSE	FALSE	-3.078372901621055e-4
NTRK1	ROS1	NTRK1 - ROS1	MUTATION	MUTATION	MUTATION - MUTATION	86	106	0.02448050099629946	0.03017364076288073	7	86	0.08139534883720931	5.099	0.05929069767441861	1.9009999999999998	1.9009999999999998	CO	9.691459341908404e-4	0.862	0.245	0.004383184158089248	-0.003414038223898408	FALSE	FALSE	0.0012851167141904722
NTRK1	PIK3C3	NTRK1 - PIK3C3	MUTATION	MUTATION	MUTATION - MUTATION	86	74	0.02448050099629946	0.0210646171363507	7	74	0.0945945945945946	3.557	0.04806756756756757	3.443	3.443	CO	2.647057806548503e-5	1	0.062	0.005442893711876451	-0.005416423133810966	FALSE	FALSE	-0.0011638899192714916
NTRK1	SF3B1	NTRK1 - SF3B1	MUTATION	MUTATION	MUTATION - MUTATION	86	82	0.02448050099629946	0.023341873042983206	4	82	0.04878048780487805	3.934	0.04797560975609756	0.06599999999999984	0.06599999999999984	CO	0.002686842753216845	0.653	0.566	0.0043514707949042775	-0.0016646280416874326	FALSE	FALSE	NA
NTRK1	SMO	NTRK1 - SMO	MUTATION	MUTATION	MUTATION - MUTATION	86	72	0.02448050099629946	0.02049530315969257	5	72	0.06944444444444445	3.513	0.048791666666666664	1.487	1.487	CO	7.754773636018397e-4	0.876	0.269	0.00515401536061022	-0.00437853799700838	FALSE	FALSE	-1.8587133327912614e-5
NTRK1	MAX	NTRK1 - MAX	MUTATION	MUTATION	MUTATION - MUTATION	86	54	0.02448050099629946	0.015371477369769428	3	54	0.05555555555555555	2.736	0.05066666666666667	0.2639999999999998	0.2639999999999998	CO	0.001260111242225026	0.701	0.522	0.0027427477391220867	-0.0014826364968970607	FALSE	FALSE	NA
NTRK1	MYOD1	NTRK1 - MYOD1	MUTATION	MUTATION	MUTATION - MUTATION	86	54	0.02448050099629946	0.015371477369769428	3	54	0.05555555555555555	2.703	0.050055555555555555	0.29700000000000015	0.29700000000000015	CO	0.001260111242225026	0.716	0.525	0.0027427477391220867	-0.0014826364968970607	FALSE	FALSE	NA
NTRK1	PARK2	NTRK1 - PARK2	MUTATION	MUTATION	MUTATION - MUTATION	86	65	0.02448050099629946	0.018502704241389126	4	65	0.06153846153846154	3.293	0.050661538461538466	0.7069999999999999	0.7069999999999999	CO	0.001125913533488676	0.776	0.427	0.0041731758013856535	-0.0030472622678969774	FALSE	FALSE	NA
NTRK1	EP300	NTRK1 - EP300	MUTATION	MUTATION	MUTATION - MUTATION	86	97	0.02448050099629946	0.027611727867919156	7	86	0.08139534883720931	4.656	0.054139534883720926	2.3440000000000003	2.3440000000000003	CO	6.696914066257054e-4	0.926	0.179	0.005684607249277052	-0.005014915842651346	FALSE	FALSE	-5.317155459103247e-4
NTRK1	IKZF1	NTRK1 - IKZF1	MUTATION	MUTATION	MUTATION - MUTATION	86	80	0.02448050099629946	0.02277255906632508	3	80	0.0375	3.87	0.048375	-0.8700000000000001	0.8700000000000001	ME	0.004096859307258283	0.436	0.436	0.004096859307258283	0	FALSE	FALSE	NA
NTRK1	NTRK2	NTRK1 - NTRK2	MUTATION	MUTATION	MUTATION - MUTATION	86	62	0.02448050099629946	0.017648733276401936	4	62	0.06451612903225806	3.042	0.04906451612903225	0.9580000000000002	0.9580000000000002	CO	9.02697693131782e-4	0.814	0.343	0.0037685113895351563	-0.0028658136964033742	FALSE	FALSE	NA
NTRK1	PIK3R1	NTRK1 - PIK3R1	MUTATION	MUTATION	MUTATION - MUTATION	86	53	0.02448050099629946	0.015086820381440364	2	53	0.03773584905660377	2.58	0.04867924528301887	-0.5800000000000001	0.5800000000000001	ME	0.0026206155703534795	0.524	0.524	0.005005194647660749	-0.0023845790773072695	FALSE	FALSE	NA
NTRK1	DNMT3A	NTRK1 - DNMT3A	MUTATION	MUTATION	MUTATION - MUTATION	86	76	0.02448050099629946	0.021633931113008823	8	76	0.10526315789473684	3.747	0.04930263157894737	4.253	4.253	CO	1.7665000385025387e-5	1	0.025	0.00573534111089069	-0.005717676110505665	FALSE	FALSE	-0.0015095525180007377
NTRK1	ERCC5	NTRK1 - ERCC5	MUTATION	MUTATION	MUTATION - MUTATION	86	67	0.02448050099629946	0.019072018218047253	2	67	0.029850746268656716	3.254	0.04856716417910448	-1.254	1.254	ME	0.004448378939689468	0.348	0.348	0.004448378939689468	0	FALSE	FALSE	7.968232394770728e-4
NTRK1	ASXL2	NTRK1 - ASXL2	MUTATION	MUTATION	MUTATION - MUTATION	86	60	0.02448050099629946	0.017079419299743808	6	60	0.1	2.97	0.0495	3.03	3.03	CO	1.315429363213383e-7	1	0.071	0.003504477156884289	-0.003504345613947968	FALSE	FALSE	2.5801465816503125e-4
NTRK1	DICER1	NTRK1 - DICER1	MUTATION	MUTATION	MUTATION - MUTATION	86	84	0.02448050099629946	0.02391118701964133	5	84	0.05952380952380952	4.077	0.048535714285714286	0.923	0.923	CO	0.001656342003099831	0.79	0.386	0.004610251522376041	-0.00295390951927621	FALSE	FALSE	NA
NTRK1	TGFBR2	NTRK1 - TGFBR2	MUTATION	MUTATION	MUTATION - MUTATION	86	52	0.02448050099629946	0.0148021633931113	1	52	0.019230769230769232	2.547	0.04898076923076923	-1.5470000000000002	1.5470000000000002	ME	0.0048491618850105	0.273	0.273	0.0048491618850105	0	FALSE	FALSE	-3.244785326147198e-4
NTRK1	PALB2	NTRK1 - PALB2	MUTATION	MUTATION	MUTATION - MUTATION	86	57	0.02448050099629946	0.016225448334756618	4	57	0.07017543859649122	2.785	0.04885964912280702	1.2149999999999999	1.2149999999999999	CO	5.739852916035737e-4	0.859	0.308	0.0031176518669384645	-0.002543666575334891	FALSE	FALSE	0.0010423182728398137
NTRK1	RICTOR	NTRK1 - RICTOR	MUTATION	MUTATION	MUTATION - MUTATION	86	61	0.02448050099629946	0.017364076288072874	2	61	0.03278688524590164	2.981	0.04886885245901639	-0.9809999999999999	0.9809999999999999	ME	0.0036359006822143103	0.421	0.421	0.0036359006822143103	0	FALSE	FALSE	NA
NTRK1	PDGFRB	NTRK1 - PDGFRB	MUTATION	MUTATION	MUTATION - MUTATION	86	83	0.02448050099629946	0.02362653003131227	5	83	0.060240963855421686	3.942	0.04749397590361446	1.0579999999999998	1.0579999999999998	CO	0.0015737239777064982	0.804	0.356	0.004480349258318195	-0.0029066252806116966	FALSE	FALSE	0.0015541041073065694
NTRK1	RECQL4	NTRK1 - RECQL4	MUTATION	MUTATION	MUTATION - MUTATION	86	61	0.02448050099629946	0.017364076288072874	2	61	0.03278688524590164	3.056	0.05009836065573771	-1.056	1.056	ME	0.0036359006822143103	0.403	0.403	0.0036359006822143103	0	FALSE	FALSE	7.968232394770728e-4
NTRK1	PTEN	NTRK1 - PTEN	MUTATION	MUTATION	MUTATION - MUTATION	86	129	0.02448050099629946	0.036720751494449186	4	86	0.046511627906976744	6.161	0.07163953488372092	-2.1609999999999996	2.1609999999999996	ME	0.005541857734680633	0.261	0.261	0.005541857734680633	0	FALSE	FALSE	-0.0011322298082085118
NTRK1	PMS1	NTRK1 - PMS1	MUTATION	MUTATION	MUTATION - MUTATION	86	51	0.02448050099629946	0.014517506404782237	1	51	0.0196078431372549	2.607	0.05111764705882353	-1.6070000000000002	1.6070000000000002	ME	0.004694012578651152	0.254	0.254	0.004694012578651152	0	FALSE	FALSE	7.968232394770728e-4
NTRK1	INPP4A	NTRK1 - INPP4A	MUTATION	MUTATION	MUTATION - MUTATION	86	52	0.02448050099629946	0.0148021633931113	2	52	0.038461538461538464	2.531	0.04867307692307692	-0.5310000000000001	0.5310000000000001	ME	0.0024999758936691263	0.53	0.53	0.0048491618850105	-0.0023491859913413737	FALSE	FALSE	NA
NTRK1	BTK	NTRK1 - BTK	MUTATION	MUTATION	MUTATION - MUTATION	86	59	0.02448050099629946	0.016794762311414746	3	59	0.05084745762711865	2.979	0.05049152542372882	0.020999999999999908	0.020999999999999908	CO	0.0017236952685338314	0.663	0.583	0.003374272183647331	-0.0016505769151134997	FALSE	FALSE	NA
NTRK1	U2AF1	NTRK1 - U2AF1	MUTATION	MUTATION	MUTATION - MUTATION	86	76	0.02448050099629946	0.021633931113008823	2	76	0.02631578947368421	3.675	0.048355263157894735	-1.6749999999999998	1.6749999999999998	ME	0.00573534111089069	0.261	0.261	0.00573534111089069	0	FALSE	FALSE	-0.0016093470622598127
NTRK1	WT1	NTRK1 - WT1	MUTATION	MUTATION	MUTATION - MUTATION	86	66	0.02448050099629946	0.018787361229718188	9	66	0.13636363636363635	3.318	0.050272727272727274	5.682	5.682	CO	7.885135355649164e-4	0.768	0.003	0.004310251402969534	-0.0035217378674046174	FALSE	FALSE	5.382495874145244e-4
NTRK1	SOX17	NTRK1 - SOX17	MUTATION	MUTATION	MUTATION - MUTATION	86	59	0.02448050099629946	0.016794762311414746	3	59	0.05084745762711865	2.887	0.04893220338983051	0.11299999999999999	0.11299999999999999	CO	0.0017236952685338314	0.664	0.559	0.003374272183647331	-0.0016505769151134997	FALSE	FALSE	NA
NTRK1	CDK12	NTRK1 - CDK12	MUTATION	MUTATION	MUTATION - MUTATION	86	57	0.02448050099629946	0.016225448334756618	3	57	0.05263157894736842	2.836	0.04975438596491228	0.16400000000000015	0.16400000000000015	CO	0.0015325356796819234	0.685	0.553	0.0031176518669384645	-0.0015851161872565411	FALSE	FALSE	NA
NTRK1	MGA	NTRK1 - MGA	MUTATION	MUTATION	MUTATION - MUTATION	86	173	0.02448050099629946	0.04924565898092798	7	86	0.08139534883720931	7.986	0.09286046511627907	-0.9859999999999998	0.9859999999999998	ME	0.002868062000188798	0.444	0.444	0.003973469249285377	-0.0011054072490965794	FALSE	FALSE	NA
NTRK1	NKX2-1	NTRK1 - NKX2-1	MUTATION	MUTATION	MUTATION - MUTATION	86	65	0.02448050099629946	0.018502704241389126	2	65	0.03076923076923077	3.171	0.048784615384615385	-1.1709999999999998	1.1709999999999998	ME	0.0041731758013856535	0.375	0.375	0.0041731758013856535	0	FALSE	FALSE	-0.0019554128643584716
NTRK1	TGFBR1	NTRK1 - TGFBR1	MUTATION	MUTATION	MUTATION - MUTATION	86	51	0.02448050099629946	0.014517506404782237	4	51	0.0784313725490196	2.522	0.04945098039215686	1.4780000000000002	1.4780000000000002	CO	2.6241223447270867e-4	0.905	0.229	0.004694012578651152	-0.0044316003441784435	FALSE	FALSE	-8.936821476315046e-4
NTRK1	AMER1	NTRK1 - AMER1	MUTATION	MUTATION	MUTATION - MUTATION	86	128	0.02448050099629946	0.03643609450612013	14	86	0.16279069767441862	6.189	0.07196511627906976	7.811	7.811	CO	5.834605285508498e-4	0.84	0.002	0.005497643047671752	-0.004914182519120902	FALSE	FALSE	-2.112530583755976e-4
NTRK1	ZFHX3	NTRK1 - ZFHX3	MUTATION	MUTATION	MUTATION - MUTATION	86	157	0.02448050099629946	0.04469114716766297	10	86	0.11627906976744186	7.496	0.08716279069767442	2.5039999999999996	2.5039999999999996	CO	5.084931436645235e-4	0.875	0.22	0.003579719098191214	-0.0030712259545266907	FALSE	FALSE	0.0010319495091437405
NTRK1	PLCG2	NTRK1 - PLCG2	MUTATION	MUTATION	MUTATION - MUTATION	86	54	0.02448050099629946	0.015371477369769428	1	54	0.018518518518518517	2.631	0.048722222222222215	-1.6309999999999998	1.6309999999999998	ME	0.005162087530145909	0.244	0.244	0.0027427477391220867	0.0024193397910238224	FALSE	FALSE	0.0027127376015800035
NTRK1	EPHA7	NTRK1 - EPHA7	MUTATION	MUTATION	MUTATION - MUTATION	86	122	0.02448050099629946	0.03472815257614575	8	86	0.09302325581395349	5.655	0.06575581395348838	2.3449999999999998	2.3449999999999998	CO	8.084682571128377e-4	0.896	0.204	0.005222376606850265	-0.004413908349737428	FALSE	FALSE	1.2072009750629864e-4
NTRK1	GLI1	NTRK1 - GLI1	MUTATION	MUTATION	MUTATION - MUTATION	86	98	0.02448050099629946	0.02789638485624822	8	86	0.09302325581395349	4.677	0.054383720930232554	3.3230000000000004	3.3230000000000004	CO	2.4009194266216838e-4	0.971	0.075	0.005750464145484635	-0.005510372202822467	FALSE	FALSE	-8.81541770826929e-4
NTRK1	POLD1	NTRK1 - POLD1	MUTATION	MUTATION	MUTATION - MUTATION	86	56	0.02448050099629946	0.015940791346427556	1	56	0.017857142857142856	2.741	0.04894642857142857	-1.741	1.741	ME	0.0054783668904512806	0.236	0.236	0.0029913081227845306	0.00248705876766675	FALSE	FALSE	0.0032838736254139915
NTRK1	PGR	NTRK1 - PGR	MUTATION	MUTATION	MUTATION - MUTATION	86	83	0.02448050099629946	0.02362653003131227	7	83	0.08433734939759036	4.117	0.049602409638554217	2.883	2.883	CO	2.3330688361722363e-4	0.96	0.114	0.004480349258318195	-0.004247042374700971	FALSE	FALSE	4.51122635696794e-4
NTRK1	INHBA	NTRK1 - INHBA	MUTATION	MUTATION	MUTATION - MUTATION	86	80	0.02448050099629946	0.02277255906632508	4	80	0.05	3.905	0.048812499999999995	0.0950000000000002	0.0950000000000002	CO	0.002480595815615272	0.673	0.568	0.004096859307258283	-0.0016162634916430108	FALSE	FALSE	NA
NTRK1	ANKRD11	NTRK1 - ANKRD11	MUTATION	MUTATION	MUTATION - MUTATION	86	67	0.02448050099629946	0.019072018218047253	3	67	0.04477611940298507	3.257	0.04861194029850746	-0.2570000000000001	0.2570000000000001	ME	0.002555605734556321	0.602	0.602	0.004448378939689468	-0.001892773205133147	FALSE	FALSE	NA
NTRK1	KMT2B	NTRK1 - KMT2B	MUTATION	MUTATION	MUTATION - MUTATION	86	66	0.02448050099629946	0.018787361229718188	2	66	0.030303030303030304	3.24	0.049090909090909095	-1.2400000000000002	1.2400000000000002	ME	0.004310251402969534	0.369	0.369	0.004310251402969534	0	FALSE	FALSE	5.793849718832163e-4
NTRK1	PREX2	NTRK1 - PREX2	MUTATION	MUTATION	MUTATION - MUTATION	86	94	0.02448050099629946	0.026757756902931966	9	86	0.10465116279069768	4.571	0.05315116279069767	4.429	4.429	CO	4.788495478358357e-6	1	0.037	0.005482716268882193	-0.0054779277734038345	FALSE	FALSE	-8.917530968767007e-4
NTRK1	DROSHA	NTRK1 - DROSHA	MUTATION	MUTATION	MUTATION - MUTATION	86	53	0.02448050099629946	0.015086820381440364	2	53	0.03773584905660377	2.523	0.04760377358490566	-0.5230000000000001	0.5230000000000001	ME	0.0026206155703534795	0.528	0.527	0.005005194647660749	-0.0023845790773072695	FALSE	FALSE	NA
ALK	NOTCH4	ALK - NOTCH4	MUTATION	MUTATION	MUTATION - MUTATION	158	133	0.04497580415599203	0.03785937944776544	16	133	0.12030075187969924	11.13	0.08368421052631579	4.869999999999999	4.869999999999999	CO	6.387498014961412e-4	0.966	0.062	0.006163107496824249	-0.005524357695328108	FALSE	FALSE	-0.001836614035092642
ALK	FLT1	ALK - FLT1	MUTATION	MUTATION	MUTATION - MUTATION	158	124	0.04497580415599203	0.03529746655280387	15	124	0.12096774193548387	10.327	0.08328225806451613	4.673	4.673	CO	5.610618896860764e-4	0.951	0.083	0.0062171692928627564	-0.00565610740317668	FALSE	FALSE	-0.0015684542424550224
ALK	RPTOR	ALK - RPTOR	MUTATION	MUTATION	MUTATION - MUTATION	158	63	0.04497580415599203	0.017933390264730998	5	63	0.07936507936507936	5.377	0.08534920634920634	-0.3769999999999998	0.3769999999999998	ME	0.0019400137615533941	0.536	0.536	0.003087907924314348	-0.001147894162760954	FALSE	FALSE	NA
ALK	KEAP1	ALK - KEAP1	MUTATION	MUTATION	MUTATION - MUTATION	158	515	0.04497580415599203	0.1465983489894677	29	158	0.18354430379746836	37.642	0.23824050632911395	-8.642000000000003	8.642000000000003	ME	4.0711469285215074e-4	0.325	0.051	5.676794059557011e-4	-1.6056471310355036e-4	FALSE	FALSE	9.289055321915667e-4
ALK	JAK3	ALK - JAK3	MUTATION	MUTATION	MUTATION - MUTATION	158	80	0.04497580415599203	0.02277255906632508	8	80	0.1	6.797	0.0849625	1.2030000000000003	1.2030000000000003	CO	0.0011562700541669635	0.754	0.365	0.004082339942456437	-0.002926069888289473	FALSE	FALSE	8.856247657196744e-4
ALK	PAK7	ALK - PAK7	MUTATION	MUTATION	MUTATION - MUTATION	158	123	0.04497580415599203	0.035012809564474806	12	123	0.0975609756097561	10.342	0.08408130081300813	1.6579999999999995	1.6579999999999995	CO	0.002055121469688115	0.763	0.344	0.006074824043534988	-0.004019702573846873	FALSE	FALSE	-1.6473647653504815e-4
ALK	PIK3CA	ALK - PIK3CA	MUTATION	MUTATION	MUTATION - MUTATION	158	232	0.04497580415599203	0.06604042129234272	13	158	0.08227848101265822	18.664	0.11812658227848102	-5.6640000000000015	5.6640000000000015	ME	0.006958588196739446	0.089	0.089	0.004246389878730938	0.0027121983180085074	FALSE	FALSE	0.0015059366955009997
ALK	TERT	ALK - TERT	MUTATION	MUTATION	MUTATION - MUTATION	158	157	0.04497580415599203	0.04469114716766297	12	157	0.07643312101910828	12.998	0.08278980891719745	-0.9979999999999993	0.9979999999999993	ME	0.00575457567191584	0.461	0.461	0.006945582695190189	-0.0011910070232743486	FALSE	FALSE	NA
ALK	ERBB2	ALK - ERBB2	MUTATION	MUTATION	MUTATION - MUTATION	158	124	0.04497580415599203	0.03529746655280387	5	124	0.04032258064516129	10.427	0.08408870967741935	-5.427	5.427	ME	0.01125913420070157	0.039	0.039	0.0062171692928627564	0.005041964907838814	FALSE	FALSE	0.002424590418744915
ALK	PTCH1	ALK - PTCH1	MUTATION	MUTATION	MUTATION - MUTATION	158	61	0.04497580415599203	0.017364076288072874	7	61	0.11475409836065574	5.216	0.08550819672131148	1.7839999999999998	1.7839999999999998	CO	3.998250493039146e-4	0.851	0.271	0.0028206864012807475	-0.002420861351976833	FALSE	FALSE	8.143064625501783e-4
ALK	SETD2	ALK - SETD2	MUTATION	MUTATION	MUTATION - MUTATION	158	191	0.04497580415599203	0.05436948477085112	13	158	0.08227848101265822	15.561	0.0984873417721519	-2.561	2.561	ME	0.00605707550330814	0.302	0.302	0.00605707550330814	0	FALSE	FALSE	-7.784639610139378e-4
ALK	PIK3CG	ALK - PIK3CG	MUTATION	MUTATION	MUTATION - MUTATION	158	161	0.04497580415599203	0.04582977512097922	17	158	0.10759493670886076	13.368	0.08460759493670886	3.6319999999999997	3.6319999999999997	CO	0.0018020163078013018	0.89	0.157	0.007219713756746127	-0.005417697448944825	FALSE	FALSE	-0.0018233597244580388
ALK	TSC1	ALK - TSC1	MUTATION	MUTATION	MUTATION - MUTATION	158	56	0.04497580415599203	0.015940791346427556	4	56	0.07142857142857142	4.864	0.08685714285714285	-0.8639999999999999	0.8639999999999999	ME	0.0021849807001425026	0.46	0.46	0.003526955477873961	-0.0013419747777314583	FALSE	FALSE	NA
ALK	BRCA2	ALK - BRCA2	MUTATION	MUTATION	MUTATION - MUTATION	158	123	0.04497580415599203	0.035012809564474806	8	123	0.06504065040650407	10.395	0.08451219512195121	-2.3949999999999996	2.3949999999999996	ME	0.006074824043534988	0.276	0.276	0.006074824043534988	0	FALSE	FALSE	6.364958742626803e-4
