cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Sex,KRAS,prostate cancer,Male,11,2436,0.005,0.004,0.002,0.008,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,anal cancer,Female,3,102,0.033,0.031,0.01,0.069,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,anal cancer,Male,2,47,0.038,0.034,0.01,0.089,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,neuroendocrine tumors,Female,12,166,0.079,0.079,0.047,0.115,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,neuroendocrine tumors,Male,18,193,0.088,0.086,0.058,0.127,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,bladder cancer,Female,23,393,0.053,0.052,0.038,0.076,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,bladder cancer,Male,53,1188,0.046,0.046,0.036,0.058,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Female,11,106,0.089,0.086,0.049,0.148,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Male,8,142,0.068,0.067,0.033,0.108,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,small bowel cancer,Female,32,78,0.409,0.409,0.324,0.499,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,small bowel cancer,Male,54,132,0.41,0.41,0.337,0.484,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,sex cord stromal tumor,Female,2,97,0.02,0.017,0.003,0.054,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,sex cord stromal tumor,Male,0,11,0.02,0.014,0,0.077,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,bone cancer,Female,5,242,0.017,0.015,0.005,0.038,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,bone cancer,Male,1,328,0.006,0.005,0,0.017,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,vaginal cancer,Female,4,78,0.053,0.049,0.015,0.111,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,thymic tumor,Female,0,70,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,thymic tumor,Male,0,86,0,0,0,0.003,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,ampullary cancer,Female,25,41,0.578,0.576,0.459,0.711,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,ampullary cancer,Male,34,65,0.543,0.544,0.431,0.647,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,small cell lung cancer,Female,6,193,0.029,0.028,0.013,0.052,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,small cell lung cancer,Male,5,205,0.027,0.026,0.012,0.048,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,mesothelioma,Female,0,145,0,0,0,0.001,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,mesothelioma,Male,0,352,0,0,0,0.001,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,germ cell tumor,Female,3,175,0.024,0.021,0.005,0.058,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,germ cell tumor,Male,51,711,0.07,0.07,0.052,0.09,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,nerve sheath tumor,Female,1,80,0.01,0.007,0,0.037,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,nerve sheath tumor,Male,0,74,0.005,0.003,0,0.025,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,penile cancer,Male,2,25,0.085,0.074,0.012,0.215,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,pheochromocytoma,Male,0,17,0.003,0,0,0.034,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,pineal tumor,Male,1,12,0.092,0.072,0.004,0.294,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,b cell lymphoma,Female,17,395,0.04,0.039,0.026,0.059,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,b cell lymphoma,Male,19,567,0.036,0.036,0.023,0.05,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,non-hodgkin lymphoma,Female,0,12,0.002,0,0,0.026,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,non-hodgkin lymphoma,Male,0,11,0.002,0,0,0.025,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Female,0,12,0.024,0.014,0,0.101,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Male,1,28,0.032,0.023,0.001,0.109,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,retinoblastoma,Female,0,23,0.001,0,0,0.016,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,retinoblastoma,Male,0,28,0.001,0,0,0.014,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,hodgkin lymphoma,Female,0,16,0.002,0,0,0.022,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,hodgkin lymphoma,Male,0,24,0.002,0,0,0.02,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,lung cancer,Male,2,16,0.132,0.116,0.02,0.329,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,blastic plasmacytoid dendritic cell neoplasm,Male,1,11,0.101,0.077,0.004,0.324,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,peritoneal cancer,Female,0,17,0.002,0,0,0.022,KRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Sex,KRAS,appendiceal cancer,Female,71,174,0.42,0.421,0.353,0.485,KRAS_12,12,Codon 12
single,Sex,KRAS,appendiceal cancer,Male,76,167,0.443,0.442,0.378,0.514,KRAS_12,12,Codon 12
single,Sex,KRAS,colorectal cancer,Female,983,3028,0.323,0.323,0.306,0.34,KRAS_12,12,Codon 12
single,Sex,KRAS,colorectal cancer,Male,1037,3696,0.282,0.282,0.267,0.297,KRAS_12,12,Codon 12
single,Sex,KRAS,cancer of unknown primary,Female,173,1000,0.169,0.168,0.147,0.193,KRAS_12,12,Codon 12
single,Sex,KRAS,cancer of unknown primary,Male,140,989,0.146,0.146,0.124,0.168,KRAS_12,12,Codon 12
single,Sex,KRAS,non-small cell lung cancer,Female,1562,5722,0.272,0.272,0.261,0.284,KRAS_12,12,Codon 12
single,Sex,KRAS,non-small cell lung cancer,Male,973,4406,0.222,0.222,0.21,0.234,KRAS_12,12,Codon 12
single,Sex,KRAS,breast cancer,Female,65,9284,0.007,0.007,0.005,0.009,KRAS_12,12,Codon 12
single,Sex,KRAS,breast cancer,Male,0,48,0.006,0.006,0,0.02,KRAS_12,12,Codon 12
single,Sex,KRAS,soft tissue sarcoma,Female,15,1413,0.009,0.009,0.006,0.015,KRAS_12,12,Codon 12
single,Sex,KRAS,soft tissue sarcoma,Male,8,1360,0.007,0.007,0.003,0.012,KRAS_12,12,Codon 12
single,Sex,KRAS,pancreatic cancer,Female,779,1153,0.675,0.675,0.65,0.7,KRAS_12,12,Codon 12
single,Sex,KRAS,pancreatic cancer,Male,899,1341,0.671,0.671,0.648,0.694,KRAS_12,12,Codon 12
single,Sex,KRAS,leukemia,Female,20,637,0.03,0.029,0.02,0.042,KRAS_12,12,Codon 12
single,Sex,KRAS,leukemia,Male,24,930,0.027,0.027,0.019,0.037,KRAS_12,12,Codon 12
single,Sex,KRAS,melanoma,Female,8,1104,0.008,0.008,0.004,0.012,KRAS_12,12,Codon 12
single,Sex,KRAS,melanoma,Male,15,1742,0.008,0.008,0.005,0.013,KRAS_12,12,Codon 12
single,Sex,KRAS,head and neck cancer,Female,4,564,0.006,0.006,0.002,0.013,KRAS_12,12,Codon 12
single,Sex,KRAS,head and neck cancer,Male,5,1179,0.005,0.005,0.002,0.009,KRAS_12,12,Codon 12
single,Sex,KRAS,uterine cancer,Female,279,2254,0.124,0.124,0.11,0.138,KRAS_12,12,Codon 12
single,Sex,KRAS,non-melanoma skin cancers,Female,0,183,0.003,0.002,0,0.011,KRAS_12,12,Codon 12
single,Sex,KRAS,non-melanoma skin cancers,Male,2,330,0.005,0.004,0.001,0.015,KRAS_12,12,Codon 12
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Female,5,483,0.01,0.009,0.004,0.018,KRAS_12,12,Codon 12
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Male,6,724,0.009,0.009,0.004,0.016,KRAS_12,12,Codon 12
single,Sex,KRAS,adrenocortical carcinoma,Female,0,80,0,0,0,0.004,KRAS_12,12,Codon 12
single,Sex,KRAS,adrenocortical carcinoma,Male,0,54,0,0,0,0.005,KRAS_12,12,Codon 12
single,Sex,KRAS,ovarian cancer,Female,202,2336,0.087,0.086,0.075,0.098,KRAS_12,12,Codon 12
single,Sex,KRAS,esophagogastric cancer,Female,24,504,0.043,0.042,0.029,0.062,KRAS_12,12,Codon 12
single,Sex,KRAS,esophagogastric cancer,Male,42,1297,0.034,0.034,0.025,0.045,KRAS_12,12,Codon 12
single,Sex,KRAS,thyroid cancer,Female,3,537,0.009,0.008,0.002,0.017,KRAS_12,12,Codon 12
single,Sex,KRAS,thyroid cancer,Male,9,480,0.016,0.015,0.007,0.029,KRAS_12,12,Codon 12
single,Sex,KRAS,cervical cancer,Female,27,365,0.074,0.073,0.05,0.103,KRAS_12,12,Codon 12
single,Sex,KRAS,hepatobiliary cancer,Female,54,636,0.084,0.084,0.067,0.104,KRAS_12,12,Codon 12
single,Sex,KRAS,hepatobiliary cancer,Male,60,739,0.082,0.082,0.066,0.1,KRAS_12,12,Codon 12
single,Sex,KRAS,kidney cancer,Female,2,420,0.007,0.007,0.002,0.014,KRAS_12,12,Codon 12
single,Sex,KRAS,kidney cancer,Male,9,1002,0.008,0.008,0.004,0.014,KRAS_12,12,Codon 12
single,Sex,KRAS,mature t and nk neoplasms,Female,1,107,0.007,0.005,0,0.028,KRAS_12,12,Codon 12
single,Sex,KRAS,mature t and nk neoplasms,Male,0,124,0.003,0.002,0,0.016,KRAS_12,12,Codon 12
single,Sex,KRAS,cns cancer,Female,13,1994,0.006,0.006,0.003,0.009,KRAS_12,12,Codon 12
single,Sex,KRAS,cns cancer,Male,11,2569,0.005,0.005,0.003,0.007,KRAS_12,12,Codon 12
single,Sex,KRAS,prostate cancer,Male,6,2436,0.003,0.002,0.001,0.005,KRAS_12,12,Codon 12
single,Sex,KRAS,anal cancer,Female,0,102,0.005,0.001,0,0.027,KRAS_12,12,Codon 12
single,Sex,KRAS,anal cancer,Male,2,47,0.035,0.028,0.004,0.106,KRAS_12,12,Codon 12
single,Sex,KRAS,neuroendocrine tumors,Female,10,166,0.065,0.064,0.037,0.097,KRAS_12,12,Codon 12
single,Sex,KRAS,neuroendocrine tumors,Male,14,193,0.07,0.068,0.043,0.103,KRAS_12,12,Codon 12
single,Sex,KRAS,bladder cancer,Female,18,393,0.044,0.043,0.03,0.062,KRAS_12,12,Codon 12
single,Sex,KRAS,bladder cancer,Male,49,1188,0.042,0.042,0.032,0.053,KRAS_12,12,Codon 12
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Female,8,106,0.066,0.062,0.027,0.123,KRAS_12,12,Codon 12
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Male,2,142,0.023,0.02,0.003,0.056,KRAS_12,12,Codon 12
single,Sex,KRAS,small bowel cancer,Female,25,78,0.32,0.319,0.242,0.405,KRAS_12,12,Codon 12
single,Sex,KRAS,small bowel cancer,Male,42,132,0.318,0.318,0.252,0.39,KRAS_12,12,Codon 12
single,Sex,KRAS,sex cord stromal tumor,Female,2,97,0.021,0.018,0.003,0.055,KRAS_12,12,Codon 12
single,Sex,KRAS,sex cord stromal tumor,Male,0,11,0.02,0.014,0,0.077,KRAS_12,12,Codon 12
single,Sex,KRAS,bone cancer,Female,4,242,0.013,0.011,0.004,0.031,KRAS_12,12,Codon 12
single,Sex,KRAS,bone cancer,Male,1,328,0.006,0.006,0,0.016,KRAS_12,12,Codon 12
single,Sex,KRAS,vaginal cancer,Female,3,78,0.04,0.036,0.009,0.093,KRAS_12,12,Codon 12
single,Sex,KRAS,thymic tumor,Female,0,70,0,0,0,0.004,KRAS_12,12,Codon 12
single,Sex,KRAS,thymic tumor,Male,0,86,0,0,0,0.004,KRAS_12,12,Codon 12
single,Sex,KRAS,ampullary cancer,Female,19,41,0.469,0.47,0.348,0.586,KRAS_12,12,Codon 12
single,Sex,KRAS,ampullary cancer,Male,31,65,0.474,0.474,0.37,0.58,KRAS_12,12,Codon 12
single,Sex,KRAS,small cell lung cancer,Female,6,193,0.029,0.028,0.014,0.053,KRAS_12,12,Codon 12
single,Sex,KRAS,small cell lung cancer,Male,5,205,0.027,0.026,0.012,0.048,KRAS_12,12,Codon 12
single,Sex,KRAS,mesothelioma,Female,0,145,0,0,0,0.001,KRAS_12,12,Codon 12
single,Sex,KRAS,mesothelioma,Male,0,352,0,0,0,0.001,KRAS_12,12,Codon 12
single,Sex,KRAS,germ cell tumor,Female,3,175,0.025,0.022,0.006,0.058,KRAS_12,12,Codon 12
single,Sex,KRAS,germ cell tumor,Male,48,711,0.066,0.066,0.049,0.086,KRAS_12,12,Codon 12
single,Sex,KRAS,nerve sheath tumor,Female,1,80,0.011,0.007,0,0.04,KRAS_12,12,Codon 12
single,Sex,KRAS,nerve sheath tumor,Male,0,74,0.004,0.001,0,0.022,KRAS_12,12,Codon 12
single,Sex,KRAS,penile cancer,Male,1,25,0.046,0.034,0.002,0.156,KRAS_12,12,Codon 12
single,Sex,KRAS,pheochromocytoma,Male,0,17,0.002,0,0,0.017,KRAS_12,12,Codon 12
single,Sex,KRAS,pineal tumor,Male,0,12,0.003,0,0,0.034,KRAS_12,12,Codon 12
single,Sex,KRAS,b cell lymphoma,Female,6,395,0.015,0.015,0.007,0.026,KRAS_12,12,Codon 12
single,Sex,KRAS,b cell lymphoma,Male,8,567,0.015,0.014,0.007,0.024,KRAS_12,12,Codon 12
single,Sex,KRAS,non-hodgkin lymphoma,Female,0,12,0.002,0,0,0.025,KRAS_12,12,Codon 12
single,Sex,KRAS,non-hodgkin lymphoma,Male,0,11,0.002,0,0,0.023,KRAS_12,12,Codon 12
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Female,0,12,0.025,0.015,0,0.103,KRAS_12,12,Codon 12
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Male,1,28,0.032,0.024,0.002,0.109,KRAS_12,12,Codon 12
single,Sex,KRAS,retinoblastoma,Female,0,23,0.001,0,0,0.012,KRAS_12,12,Codon 12
single,Sex,KRAS,retinoblastoma,Male,0,28,0.001,0,0,0.012,KRAS_12,12,Codon 12
single,Sex,KRAS,hodgkin lymphoma,Female,0,16,0.001,0,0,0.011,KRAS_12,12,Codon 12
single,Sex,KRAS,hodgkin lymphoma,Male,0,24,0.001,0,0,0.01,KRAS_12,12,Codon 12
single,Sex,KRAS,lung cancer,Male,2,16,0.13,0.115,0.019,0.325,KRAS_12,12,Codon 12
single,Sex,KRAS,blastic plasmacytoid dendritic cell neoplasm,Male,1,11,0.101,0.078,0.004,0.326,KRAS_12,12,Codon 12
single,Sex,KRAS,peritoneal cancer,Female,0,17,0.003,0,0,0.033,KRAS_12,12,Codon 12
single,Sex,KRAS,appendiceal cancer,Female,6,174,0.03,0.028,0.013,0.057,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,appendiceal cancer,Male,3,167,0.024,0.023,0.008,0.046,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,colorectal cancer,Female,110,3028,0.035,0.035,0.029,0.042,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,colorectal cancer,Male,102,3696,0.029,0.029,0.023,0.034,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,cancer of unknown primary,Female,39,1000,0.037,0.036,0.026,0.05,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,cancer of unknown primary,Male,22,989,0.025,0.025,0.016,0.035,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,non-small cell lung cancer,Female,755,5722,0.131,0.131,0.122,0.14,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,non-small cell lung cancer,Male,458,4406,0.105,0.105,0.096,0.114,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,breast cancer,Female,8,9284,0.001,0.001,0,0.002,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,breast cancer,Male,0,48,0.002,0.001,0,0.01,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,soft tissue sarcoma,Female,4,1413,0.002,0.002,0.001,0.005,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,soft tissue sarcoma,Male,1,1360,0.001,0.001,0,0.004,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,pancreatic cancer,Female,8,1153,0.008,0.008,0.004,0.013,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,pancreatic cancer,Male,14,1341,0.01,0.009,0.006,0.015,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,leukemia,Female,0,637,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,leukemia,Male,0,930,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,melanoma,Female,1,1104,0.001,0.001,0,0.003,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,melanoma,Male,1,1742,0.001,0.001,0,0.002,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,head and neck cancer,Female,1,564,0.002,0.001,0,0.005,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,head and neck cancer,Male,1,1179,0.001,0.001,0,0.003,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,uterine cancer,Female,26,2254,0.012,0.011,0.008,0.016,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,non-melanoma skin cancers,Female,0,183,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,non-melanoma skin cancers,Male,0,330,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Female,0,483,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,myelodysplastic/myeloproliferative syndromes,Male,0,724,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,adrenocortical carcinoma,Female,0,80,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,adrenocortical carcinoma,Male,0,54,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,ovarian cancer,Female,10,2336,0.004,0.004,0.002,0.007,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,esophagogastric cancer,Female,2,504,0.003,0.003,0.001,0.008,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,esophagogastric cancer,Male,3,1297,0.003,0.003,0.001,0.006,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,thyroid cancer,Female,1,537,0.002,0.002,0,0.006,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,thyroid cancer,Male,1,480,0.002,0.002,0,0.007,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,cervical cancer,Female,1,365,0.003,0.002,0,0.011,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,hepatobiliary cancer,Female,4,636,0.007,0.007,0.003,0.013,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,hepatobiliary cancer,Male,6,739,0.008,0.007,0.003,0.014,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,kidney cancer,Female,0,420,0.001,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,kidney cancer,Male,1,1002,0.001,0.001,0,0.003,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,mature t and nk neoplasms,Female,0,107,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,mature t and nk neoplasms,Male,0,124,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,cns cancer,Female,0,1994,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,cns cancer,Male,0,2569,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,prostate cancer,Male,0,2436,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,anal cancer,Female,0,102,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,anal cancer,Male,0,47,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,neuroendocrine tumors,Female,1,166,0.006,0.005,0.001,0.019,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,neuroendocrine tumors,Male,1,193,0.006,0.005,0.001,0.018,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,bladder cancer,Female,1,393,0.004,0.004,0.001,0.01,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,bladder cancer,Male,7,1188,0.005,0.005,0.002,0.01,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Female,0,106,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,b-lymphoblastic leukemia/lymphoma,Male,0,142,0,0,0,0.002,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,small bowel cancer,Female,2,78,0.035,0.034,0.009,0.071,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,small bowel cancer,Male,6,132,0.041,0.039,0.018,0.076,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,sex cord stromal tumor,Female,0,97,0,0,0,0.003,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,sex cord stromal tumor,Male,0,11,0.001,0,0,0.006,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,bone cancer,Female,0,242,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,bone cancer,Male,0,328,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,vaginal cancer,Female,1,78,0.015,0.011,0.001,0.051,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,thymic tumor,Female,0,70,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,thymic tumor,Male,0,86,0,0,0,0.004,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,ampullary cancer,Female,1,41,0.036,0.032,0.005,0.088,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,ampullary cancer,Male,3,65,0.042,0.038,0.011,0.094,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,small cell lung cancer,Female,2,193,0.009,0.008,0.002,0.023,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,small cell lung cancer,Male,1,205,0.007,0.006,0.001,0.019,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,mesothelioma,Female,0,145,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,mesothelioma,Male,0,352,0,0,0,0.001,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,germ cell tumor,Female,0,175,0.002,0.001,0,0.009,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,germ cell tumor,Male,4,711,0.005,0.005,0.001,0.012,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,nerve sheath tumor,Female,0,80,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,nerve sheath tumor,Male,0,74,0,0,0,0.005,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,penile cancer,Male,0,25,0.002,0,0,0.02,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,pheochromocytoma,Male,0,17,0.002,0,0,0.017,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,pineal tumor,Male,0,12,0.003,0,0,0.034,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,b cell lymphoma,Female,0,395,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,b cell lymphoma,Male,0,567,0,0,0,0,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,non-hodgkin lymphoma,Female,0,12,0.002,0,0,0.025,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,non-hodgkin lymphoma,Male,0,11,0.002,0,0,0.023,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Female,0,12,0.001,0,0,0.012,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,t-lymphoblastic leukemia/lymphoma,Male,0,28,0.001,0,0,0.009,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,retinoblastoma,Female,0,23,0.001,0,0,0.012,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,retinoblastoma,Male,0,28,0.001,0,0,0.012,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,hodgkin lymphoma,Female,0,16,0.001,0,0,0.011,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,hodgkin lymphoma,Male,0,24,0.001,0,0,0.01,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,lung cancer,Male,1,16,0.07,0.053,0.003,0.231,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,blastic plasmacytoid dendritic cell neoplasm,Male,0,11,0.007,0,0,0.082,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,peritoneal cancer,Female,0,17,0.003,0,0,0.033,KRAS_12C,12C,Codon G12C
single,Sex,KRAS,appendiceal cancer,Female,6,174,0.039,0.038,0.018,0.066,KRAS_13,13,Codon 13
single,Sex,KRAS,appendiceal cancer,Male,8,167,0.044,0.042,0.023,0.074,KRAS_13,13,Codon 13
single,Sex,KRAS,colorectal cancer,Female,253,3028,0.082,0.082,0.073,0.092,KRAS_13,13,Codon 13
single,Sex,KRAS,colorectal cancer,Male,277,3696,0.076,0.076,0.068,0.084,KRAS_13,13,Codon 13
single,Sex,KRAS,cancer of unknown primary,Female,18,1000,0.019,0.019,0.012,0.027,KRAS_13,13,Codon 13
single,Sex,KRAS,cancer of unknown primary,Male,21,989,0.02,0.02,0.014,0.029,KRAS_13,13,Codon 13
single,Sex,KRAS,non-small cell lung cancer,Female,125,5722,0.021,0.021,0.018,0.025,KRAS_13,13,Codon 13
single,Sex,KRAS,non-small cell lung cancer,Male,84,4406,0.02,0.02,0.016,0.023,KRAS_13,13,Codon 13
single,Sex,KRAS,breast cancer,Female,4,9284,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,breast cancer,Male,1,48,0.014,0.008,0,0.065,KRAS_13,13,Codon 13
single,Sex,KRAS,soft tissue sarcoma,Female,0,1413,0,0,0,0.001,KRAS_13,13,Codon 13
single,Sex,KRAS,soft tissue sarcoma,Male,1,1360,0.001,0,0,0.002,KRAS_13,13,Codon 13
single,Sex,KRAS,pancreatic cancer,Female,7,1153,0.007,0.007,0.003,0.011,KRAS_13,13,Codon 13
single,Sex,KRAS,pancreatic cancer,Male,11,1341,0.008,0.007,0.004,0.012,KRAS_13,13,Codon 13
single,Sex,KRAS,leukemia,Female,11,637,0.017,0.017,0.01,0.026,KRAS_13,13,Codon 13
single,Sex,KRAS,leukemia,Male,15,930,0.017,0.016,0.01,0.024,KRAS_13,13,Codon 13
