cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Race,KRAS,thyroid cancer,White,0,803,0,0,0,0,KRAS_13,13,Codon 13
single,Race,KRAS,cervical cancer,Asian,2,27,0.032,0.019,0.004,0.128,KRAS_13,13,Codon 13
single,Race,KRAS,cervical cancer,Black,0,19,0.012,0.009,0,0.047,KRAS_13,13,Codon 13
single,Race,KRAS,cervical cancer,"NA",1,77,0.013,0.011,0.002,0.038,KRAS_13,13,Codon 13
single,Race,KRAS,cervical cancer,Other,0,15,0.013,0.01,0,0.052,KRAS_13,13,Codon 13
single,Race,KRAS,cervical cancer,White,1,228,0.009,0.008,0.001,0.022,KRAS_13,13,Codon 13
single,Race,KRAS,hepatobiliary cancer,Asian,0,98,0.006,0.006,0,0.014,KRAS_13,13,Codon 13
single,Race,KRAS,hepatobiliary cancer,Black,1,64,0.008,0.007,0.002,0.022,KRAS_13,13,Codon 13
single,Race,KRAS,hepatobiliary cancer,"NA",1,235,0.006,0.006,0.001,0.013,KRAS_13,13,Codon 13
single,Race,KRAS,hepatobiliary cancer,Other,0,25,0.007,0.006,0.001,0.018,KRAS_13,13,Codon 13
single,Race,KRAS,hepatobiliary cancer,White,7,948,0.007,0.007,0.003,0.012,KRAS_13,13,Codon 13
single,Race,KRAS,kidney cancer,Asian,0,33,0,0,0,0,KRAS_13,13,Codon 13
single,Race,KRAS,kidney cancer,Black,0,77,0,0,0,0,KRAS_13,13,Codon 13
single,Race,KRAS,kidney cancer,"NA",0,169,0,0,0,0,KRAS_13,13,Codon 13
single,Race,KRAS,kidney cancer,Other,0,29,0,0,0,0,KRAS_13,13,Codon 13
single,Race,KRAS,kidney cancer,White,0,1113,0,0,0,0,KRAS_13,13,Codon 13
single,Race,KRAS,mature t and nk neoplasms,Asian,0,12,0.001,0,0,0.005,KRAS_13,13,Codon 13
single,Race,KRAS,mature t and nk neoplasms,Black,0,18,0.001,0,0,0.005,KRAS_13,13,Codon 13
single,Race,KRAS,mature t and nk neoplasms,"NA",0,10,0.001,0,0,0.005,KRAS_13,13,Codon 13
single,Race,KRAS,mature t and nk neoplasms,White,0,188,0,0,0,0.003,KRAS_13,13,Codon 13
single,Race,KRAS,cns cancer,Asian,0,154,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,cns cancer,Black,0,131,0,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,cns cancer,"NA",0,817,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,cns cancer,Other,0,108,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,cns cancer,Undefined,0,17,0,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,cns cancer,White,1,3331,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,prostate cancer,Asian,0,62,0.001,0,0,0.004,KRAS_13,13,Codon 13
single,Race,KRAS,prostate cancer,Black,0,175,0.001,0,0,0.003,KRAS_13,13,Codon 13
single,Race,KRAS,prostate cancer,"NA",0,289,0.001,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,prostate cancer,Other,0,31,0.001,0,0,0.004,KRAS_13,13,Codon 13
single,Race,KRAS,prostate cancer,White,1,1882,0.001,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,anal cancer,"NA",0,13,0.015,0.01,0,0.063,KRAS_13,13,Codon 13
single,Race,KRAS,anal cancer,White,2,126,0.016,0.013,0.002,0.042,KRAS_13,13,Codon 13
single,Race,KRAS,neuroendocrine tumors,Black,0,23,0.013,0.012,0,0.044,KRAS_13,13,Codon 13
single,Race,KRAS,neuroendocrine tumors,"NA",0,45,0.012,0.011,0,0.036,KRAS_13,13,Codon 13
single,Race,KRAS,neuroendocrine tumors,White,6,283,0.019,0.018,0.007,0.037,KRAS_13,13,Codon 13
single,Race,KRAS,bladder cancer,Asian,0,40,0.004,0.003,0,0.019,KRAS_13,13,Codon 13
single,Race,KRAS,bladder cancer,Black,0,43,0.004,0.003,0,0.018,KRAS_13,13,Codon 13
single,Race,KRAS,bladder cancer,"NA",1,169,0.004,0.003,0.001,0.016,KRAS_13,13,Codon 13
single,Race,KRAS,bladder cancer,Other,1,14,0.016,0.004,0.001,0.114,KRAS_13,13,Codon 13
single,Race,KRAS,bladder cancer,White,2,1311,0.002,0.002,0,0.005,KRAS_13,13,Codon 13
single,Race,KRAS,b-lymphoblastic leukemia/lymphoma,Asian,0,17,0.031,0.029,0,0.075,KRAS_13,13,Codon 13
single,Race,KRAS,b-lymphoblastic leukemia/lymphoma,"NA",2,92,0.03,0.029,0.007,0.061,KRAS_13,13,Codon 13
single,Race,KRAS,b-lymphoblastic leukemia/lymphoma,White,6,125,0.039,0.037,0.016,0.076,KRAS_13,13,Codon 13
single,Race,KRAS,small bowel cancer,Black,1,25,0.06,0.058,0.014,0.122,KRAS_13,13,Codon 13
single,Race,KRAS,small bowel cancer,"NA",3,22,0.081,0.07,0.031,0.203,KRAS_13,13,Codon 13
single,Race,KRAS,small bowel cancer,White,8,150,0.059,0.058,0.029,0.098,KRAS_13,13,Codon 13
single,Race,KRAS,sex cord stromal tumor,"NA",0,23,0.001,0,0,0.013,KRAS_13,13,Codon 13
single,Race,KRAS,sex cord stromal tumor,White,0,69,0.001,0,0,0.009,KRAS_13,13,Codon 13
single,Race,KRAS,bone cancer,Asian,0,30,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,bone cancer,Black,0,32,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,bone cancer,"NA",0,86,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,bone cancer,Other,0,29,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,bone cancer,White,0,391,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,vaginal cancer,White,1,68,0.017,0.013,0.001,0.058,KRAS_13,13,Codon 13
single,Race,KRAS,thymic tumor,Asian,0,13,0.001,0,0,0.005,KRAS_13,13,Codon 13
single,Race,KRAS,thymic tumor,"NA",0,23,0.001,0,0,0.006,KRAS_13,13,Codon 13
single,Race,KRAS,thymic tumor,White,0,108,0,0,0,0.004,KRAS_13,13,Codon 13
single,Race,KRAS,ampullary cancer,White,4,86,0.048,0.045,0.014,0.1,KRAS_13,13,Codon 13
single,Race,KRAS,small cell lung cancer,Asian,0,15,0,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,small cell lung cancer,"NA",0,30,0,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,small cell lung cancer,White,0,337,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,mesothelioma,Asian,0,11,0,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,mesothelioma,Black,0,10,0,0,0,0.002,KRAS_13,13,Codon 13
single,Race,KRAS,mesothelioma,"NA",0,32,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,mesothelioma,White,0,434,0,0,0,0.001,KRAS_13,13,Codon 13
single,Race,KRAS,germ cell tumor,Asian,0,36,0.003,0.003,0,0.012,KRAS_13,13,Codon 13
single,Race,KRAS,germ cell tumor,Black,0,23,0.004,0.003,0,0.014,KRAS_13,13,Codon 13
single,Race,KRAS,germ cell tumor,"NA",0,179,0.003,0.002,0,0.009,KRAS_13,13,Codon 13
single,Race,KRAS,germ cell tumor,Other,0,37,0.003,0.002,0,0.012,KRAS_13,13,Codon 13
single,Race,KRAS,germ cell tumor,White,3,603,0.004,0.004,0.001,0.01,KRAS_13,13,Codon 13
single,Race,KRAS,nerve sheath tumor,Black,0,12,0,0,0,0.004,KRAS_13,13,Codon 13
single,Race,KRAS,nerve sheath tumor,"NA",0,26,0,0,0,0.004,KRAS_13,13,Codon 13
single,Race,KRAS,nerve sheath tumor,White,0,105,0,0,0,0.003,KRAS_13,13,Codon 13
single,Race,KRAS,penile cancer,White,0,20,0.002,0,0,0.03,KRAS_13,13,Codon 13
single,Race,KRAS,pheochromocytoma,White,0,15,0.004,0,0,0.046,KRAS_13,13,Codon 13
single,Race,KRAS,pineal tumor,White,1,14,0.079,0.06,0.004,0.256,KRAS_13,13,Codon 13
single,Race,KRAS,b cell lymphoma,Asian,0,21,0.008,0.007,0,0.023,KRAS_13,13,Codon 13
single,Race,KRAS,b cell lymphoma,Black,0,25,0.008,0.007,0,0.023,KRAS_13,13,Codon 13
single,Race,KRAS,b cell lymphoma,"NA",0,42,0.007,0.007,0,0.02,KRAS_13,13,Codon 13
single,Race,KRAS,b cell lymphoma,Other,0,12,0.008,0.007,0,0.026,KRAS_13,13,Codon 13
single,Race,KRAS,b cell lymphoma,White,8,859,0.009,0.008,0.004,0.016,KRAS_13,13,Codon 13
single,Race,KRAS,non-hodgkin lymphoma,White,0,19,0.002,0,0,0.023,KRAS_13,13,Codon 13
single,Race,KRAS,t-lymphoblastic leukemia/lymphoma,"NA",0,11,0.003,0,0,0.029,KRAS_13,13,Codon 13
single,Race,KRAS,t-lymphoblastic leukemia/lymphoma,White,0,23,0.002,0,0,0.023,KRAS_13,13,Codon 13
single,Race,KRAS,retinoblastoma,"NA",0,11,0.002,0,0,0.02,KRAS_13,13,Codon 13
single,Race,KRAS,retinoblastoma,White,0,25,0.001,0,0,0.016,KRAS_13,13,Codon 13
single,Race,KRAS,hodgkin lymphoma,White,0,30,0.001,0,0,0.017,KRAS_13,13,Codon 13
single,Race,KRAS,lung cancer,White,0,17,0.003,0,0,0.035,KRAS_13,13,Codon 13
single,Race,KRAS,peritoneal cancer,White,0,11,0.005,0,0,0.059,KRAS_13,13,Codon 13
single,Race,KRAS,parathyroid cancer,White,1,14,0.08,0.062,0.004,0.261,KRAS_13,13,Codon 13
single,Race,KRAS,appendiceal cancer,Black,0,17,0.016,0.01,0,0.075,KRAS_61,61,Codon 61
single,Race,KRAS,appendiceal cancer,"NA",3,33,0.065,0.054,0.009,0.179,KRAS_61,61,Codon 61
single,Race,KRAS,appendiceal cancer,White,2,280,0.01,0.009,0.002,0.026,KRAS_61,61,Codon 61
single,Race,KRAS,colorectal cancer,Asian,5,313,0.018,0.018,0.009,0.027,KRAS_61,61,Codon 61
single,Race,KRAS,colorectal cancer,Black,5,515,0.016,0.016,0.007,0.023,KRAS_61,61,Codon 61
single,Race,KRAS,colorectal cancer,"NA",22,804,0.022,0.021,0.015,0.033,KRAS_61,61,Codon 61
single,Race,KRAS,colorectal cancer,Native American,0,17,0.018,0.018,0.006,0.033,KRAS_61,61,Codon 61
single,Race,KRAS,colorectal cancer,Other,1,139,0.017,0.017,0.006,0.026,KRAS_61,61,Codon 61
single,Race,KRAS,colorectal cancer,White,92,4925,0.019,0.019,0.015,0.022,KRAS_61,61,Codon 61
single,Race,KRAS,cancer of unknown primary,Asian,2,73,0.015,0.012,0.004,0.046,KRAS_61,61,Codon 61
single,Race,KRAS,cancer of unknown primary,Black,0,123,0.008,0.008,0,0.018,KRAS_61,61,Codon 61
single,Race,KRAS,cancer of unknown primary,"NA",1,286,0.008,0.008,0.001,0.016,KRAS_61,61,Codon 61
single,Race,KRAS,cancer of unknown primary,Other,0,36,0.01,0.009,0,0.024,KRAS_61,61,Codon 61
single,Race,KRAS,cancer of unknown primary,White,20,1465,0.013,0.012,0.008,0.019,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,Asian,7,624,0.016,0.016,0.01,0.021,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,Black,13,717,0.017,0.017,0.012,0.023,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,"NA",11,849,0.016,0.016,0.01,0.021,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,Native American,0,17,0.017,0.017,0.009,0.026,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,Other,3,165,0.017,0.017,0.01,0.025,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,Undefined,1,10,0.018,0.017,0.011,0.029,KRAS_61,61,Codon 61
single,Race,KRAS,non-small cell lung cancer,White,144,7745,0.018,0.018,0.015,0.021,KRAS_61,61,Codon 61
single,Race,KRAS,breast cancer,Asian,0,334,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,breast cancer,Black,0,526,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,breast cancer,"NA",1,3112,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,breast cancer,Native American,0,11,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,breast cancer,Other,0,176,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,breast cancer,White,1,5174,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,soft tissue sarcoma,Asian,0,143,0.001,0,0,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,soft tissue sarcoma,Black,0,193,0,0,0,0.003,KRAS_61,61,Codon 61
single,Race,KRAS,soft tissue sarcoma,"NA",0,350,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,soft tissue sarcoma,Other,1,73,0.008,0.003,0,0.038,KRAS_61,61,Codon 61
single,Race,KRAS,soft tissue sarcoma,White,0,2005,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,pancreatic cancer,Asian,5,100,0.055,0.055,0.033,0.081,KRAS_61,61,Codon 61
single,Race,KRAS,pancreatic cancer,Black,5,88,0.057,0.056,0.035,0.087,KRAS_61,61,Codon 61
single,Race,KRAS,pancreatic cancer,"NA",9,231,0.051,0.052,0.03,0.069,KRAS_61,61,Codon 61
single,Race,KRAS,pancreatic cancer,Other,5,34,0.067,0.06,0.042,0.143,KRAS_61,61,Codon 61
single,Race,KRAS,pancreatic cancer,White,115,2038,0.056,0.056,0.047,0.066,KRAS_61,61,Codon 61
single,Race,KRAS,leukemia,Asian,0,37,0.005,0.004,0,0.014,KRAS_61,61,Codon 61
single,Race,KRAS,leukemia,Black,0,69,0.004,0.004,0,0.012,KRAS_61,61,Codon 61
single,Race,KRAS,leukemia,"NA",3,777,0.004,0.004,0.001,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,leukemia,Other,1,13,0.01,0.004,0.001,0.069,KRAS_61,61,Codon 61
single,Race,KRAS,leukemia,White,2,662,0.004,0.004,0.001,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,melanoma,Asian,0,33,0.003,0.003,0,0.015,KRAS_61,61,Codon 61
single,Race,KRAS,melanoma,Black,1,34,0.008,0.004,0.001,0.051,KRAS_61,61,Codon 61
single,Race,KRAS,melanoma,"NA",0,398,0.002,0.002,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,melanoma,Other,0,26,0.004,0.003,0,0.016,KRAS_61,61,Codon 61
single,Race,KRAS,melanoma,White,7,2348,0.003,0.003,0.001,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,head and neck cancer,Asian,0,94,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,head and neck cancer,Black,0,62,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,head and neck cancer,"NA",0,292,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,head and neck cancer,Other,0,28,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,head and neck cancer,White,0,1264,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,uterine cancer,Asian,1,108,0.005,0.004,0.002,0.013,KRAS_61,61,Codon 61
single,Race,KRAS,uterine cancer,Black,1,163,0.005,0.004,0.002,0.011,KRAS_61,61,Codon 61
single,Race,KRAS,uterine cancer,"NA",1,190,0.005,0.004,0.002,0.011,KRAS_61,61,Codon 61
single,Race,KRAS,uterine cancer,Other,0,37,0.005,0.004,0.001,0.012,KRAS_61,61,Codon 61
single,Race,KRAS,uterine cancer,White,6,1754,0.004,0.004,0.002,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,non-melanoma skin cancers,Asian,0,11,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,non-melanoma skin cancers,Black,0,13,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,non-melanoma skin cancers,"NA",0,53,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,non-melanoma skin cancers,White,0,436,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,myelodysplastic/myeloproliferative syndromes,Asian,0,12,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,myelodysplastic/myeloproliferative syndromes,Black,0,37,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,myelodysplastic/myeloproliferative syndromes,"NA",0,571,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,myelodysplastic/myeloproliferative syndromes,White,0,584,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,adrenocortical carcinoma,"NA",0,26,0.001,0,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,adrenocortical carcinoma,White,0,103,0,0,0,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,ovarian cancer,Asian,0,134,0.005,0.005,0,0.011,KRAS_61,61,Codon 61
single,Race,KRAS,ovarian cancer,Black,0,74,0.005,0.005,0,0.013,KRAS_61,61,Codon 61
single,Race,KRAS,ovarian cancer,"NA",3,239,0.007,0.006,0.003,0.019,KRAS_61,61,Codon 61
single,Race,KRAS,ovarian cancer,Other,0,36,0.006,0.005,0,0.016,KRAS_61,61,Codon 61
single,Race,KRAS,ovarian cancer,White,10,1852,0.006,0.005,0.003,0.009,KRAS_61,61,Codon 61
single,Race,KRAS,esophagogastric cancer,Asian,0,115,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,esophagogastric cancer,Black,0,68,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,esophagogastric cancer,"NA",0,191,0.002,0.001,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,esophagogastric cancer,Other,0,46,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,esophagogastric cancer,White,3,1379,0.002,0.002,0,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,thyroid cancer,Asian,0,66,0.013,0.013,0,0.031,KRAS_61,61,Codon 61
single,Race,KRAS,thyroid cancer,Black,1,40,0.019,0.017,0.004,0.054,KRAS_61,61,Codon 61
single,Race,KRAS,thyroid cancer,"NA",4,79,0.028,0.022,0.01,0.076,KRAS_61,61,Codon 61
single,Race,KRAS,thyroid cancer,Other,0,26,0.016,0.014,0,0.042,KRAS_61,61,Codon 61
single,Race,KRAS,thyroid cancer,White,11,803,0.015,0.014,0.008,0.024,KRAS_61,61,Codon 61
single,Race,KRAS,cervical cancer,Asian,0,27,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,cervical cancer,Black,0,19,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,cervical cancer,"NA",0,77,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,cervical cancer,Other,0,15,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,cervical cancer,White,0,228,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,hepatobiliary cancer,Asian,0,98,0.011,0.011,0,0.021,KRAS_61,61,Codon 61
single,Race,KRAS,hepatobiliary cancer,Black,1,64,0.013,0.012,0.003,0.029,KRAS_61,61,Codon 61
single,Race,KRAS,hepatobiliary cancer,"NA",2,235,0.012,0.011,0.003,0.021,KRAS_61,61,Codon 61
single,Race,KRAS,hepatobiliary cancer,Other,0,25,0.012,0.012,0.001,0.026,KRAS_61,61,Codon 61
single,Race,KRAS,hepatobiliary cancer,White,15,948,0.014,0.014,0.008,0.022,KRAS_61,61,Codon 61
single,Race,KRAS,kidney cancer,Asian,0,33,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,kidney cancer,Black,0,77,0.002,0.001,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,kidney cancer,"NA",0,169,0.001,0.001,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,kidney cancer,Other,0,29,0.002,0.001,0,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,kidney cancer,White,2,1113,0.002,0.001,0,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,mature t and nk neoplasms,Asian,0,12,0.01,0.007,0,0.039,KRAS_61,61,Codon 61
single,Race,KRAS,mature t and nk neoplasms,Black,0,18,0.009,0.006,0,0.035,KRAS_61,61,Codon 61
single,Race,KRAS,mature t and nk neoplasms,"NA",0,10,0.01,0.007,0,0.039,KRAS_61,61,Codon 61
single,Race,KRAS,mature t and nk neoplasms,White,2,188,0.01,0.008,0.001,0.027,KRAS_61,61,Codon 61
single,Race,KRAS,cns cancer,Asian,0,154,0.003,0.002,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,cns cancer,Black,0,131,0.003,0.002,0,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,cns cancer,"NA",5,817,0.004,0.003,0.001,0.009,KRAS_61,61,Codon 61
single,Race,KRAS,cns cancer,Other,0,108,0.003,0.002,0,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,cns cancer,Undefined,0,17,0.003,0.003,0,0.012,KRAS_61,61,Codon 61
single,Race,KRAS,cns cancer,White,7,3331,0.002,0.002,0.001,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,prostate cancer,Asian,0,62,0.002,0.002,0,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,prostate cancer,Black,1,175,0.002,0.002,0,0.009,KRAS_61,61,Codon 61
single,Race,KRAS,prostate cancer,"NA",0,289,0.002,0.001,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,prostate cancer,Other,0,31,0.002,0.002,0,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,prostate cancer,White,3,1882,0.002,0.002,0,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,anal cancer,"NA",0,13,0.01,0.005,0,0.052,KRAS_61,61,Codon 61
single,Race,KRAS,anal cancer,White,1,126,0.009,0.006,0,0.03,KRAS_61,61,Codon 61
single,Race,KRAS,neuroendocrine tumors,Black,0,23,0.006,0.004,0,0.025,KRAS_61,61,Codon 61
single,Race,KRAS,neuroendocrine tumors,"NA",0,45,0.005,0.004,0,0.02,KRAS_61,61,Codon 61
single,Race,KRAS,neuroendocrine tumors,White,2,283,0.007,0.006,0.001,0.018,KRAS_61,61,Codon 61
single,Race,KRAS,bladder cancer,Asian,0,40,0.003,0.003,0,0.01,KRAS_61,61,Codon 61
single,Race,KRAS,bladder cancer,Black,0,43,0.003,0.003,0,0.01,KRAS_61,61,Codon 61
single,Race,KRAS,bladder cancer,"NA",0,169,0.003,0.002,0,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,bladder cancer,Other,0,14,0.004,0.003,0,0.013,KRAS_61,61,Codon 61
single,Race,KRAS,bladder cancer,White,5,1311,0.003,0.003,0.001,0.007,KRAS_61,61,Codon 61
single,Race,KRAS,b-lymphoblastic leukemia/lymphoma,Asian,0,17,0.013,0.011,0,0.043,KRAS_61,61,Codon 61
single,Race,KRAS,b-lymphoblastic leukemia/lymphoma,"NA",2,92,0.016,0.013,0.003,0.043,KRAS_61,61,Codon 61
single,Race,KRAS,b-lymphoblastic leukemia/lymphoma,White,1,125,0.012,0.011,0.002,0.031,KRAS_61,61,Codon 61
single,Race,KRAS,small bowel cancer,Black,2,25,0.041,0.031,0.009,0.136,KRAS_61,61,Codon 61
single,Race,KRAS,small bowel cancer,"NA",0,22,0.023,0.021,0,0.064,KRAS_61,61,Codon 61
single,Race,KRAS,small bowel cancer,White,3,150,0.024,0.022,0.007,0.051,KRAS_61,61,Codon 61
single,Race,KRAS,sex cord stromal tumor,"NA",0,23,0.001,0,0,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,sex cord stromal tumor,White,0,69,0,0,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,bone cancer,Asian,1,30,0.016,0.006,0,0.085,KRAS_61,61,Codon 61
single,Race,KRAS,bone cancer,Black,0,32,0.003,0.001,0,0.017,KRAS_61,61,Codon 61
single,Race,KRAS,bone cancer,"NA",0,86,0.002,0.001,0,0.01,KRAS_61,61,Codon 61
single,Race,KRAS,bone cancer,Other,0,29,0.003,0.001,0,0.018,KRAS_61,61,Codon 61
single,Race,KRAS,bone cancer,White,0,391,0.001,0,0,0.006,KRAS_61,61,Codon 61
single,Race,KRAS,vaginal cancer,White,0,68,0.001,0,0,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,thymic tumor,Asian,0,13,0.001,0,0,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,thymic tumor,"NA",0,23,0.001,0,0,0.008,KRAS_61,61,Codon 61
single,Race,KRAS,thymic tumor,White,0,108,0,0,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,ampullary cancer,White,5,86,0.059,0.056,0.021,0.118,KRAS_61,61,Codon 61
single,Race,KRAS,small cell lung cancer,Asian,0,15,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,small cell lung cancer,"NA",0,30,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,small cell lung cancer,White,0,337,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,mesothelioma,Asian,0,11,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,mesothelioma,Black,0,10,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,mesothelioma,"NA",0,32,0,0,0,0.002,KRAS_61,61,Codon 61
single,Race,KRAS,mesothelioma,White,0,434,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,germ cell tumor,Asian,0,36,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,germ cell tumor,Black,0,23,0,0,0,0.001,KRAS_61,61,Codon 61
single,Race,KRAS,germ cell tumor,"NA",0,179,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,germ cell tumor,Other,0,37,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,germ cell tumor,White,0,603,0,0,0,0,KRAS_61,61,Codon 61
single,Race,KRAS,nerve sheath tumor,Black,0,12,0.001,0,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,nerve sheath tumor,"NA",0,26,0,0,0,0.005,KRAS_61,61,Codon 61
single,Race,KRAS,nerve sheath tumor,White,0,105,0,0,0,0.004,KRAS_61,61,Codon 61
single,Race,KRAS,penile cancer,White,1,20,0.056,0.042,0.003,0.185,KRAS_61,61,Codon 61
single,Race,KRAS,pheochromocytoma,White,0,15,0.003,0,0,0.036,KRAS_61,61,Codon 61
single,Race,KRAS,pineal tumor,White,0,14,0.003,0,0,0.039,KRAS_61,61,Codon 61
single,Race,KRAS,b cell lymphoma,Asian,0,21,0.014,0.013,0,0.034,KRAS_61,61,Codon 61
single,Race,KRAS,b cell lymphoma,Black,0,25,0.014,0.013,0.001,0.033,KRAS_61,61,Codon 61
single,Race,KRAS,b cell lymphoma,"NA",1,42,0.016,0.014,0.004,0.042,KRAS_61,61,Codon 61
single,Race,KRAS,b cell lymphoma,Other,0,12,0.015,0.014,0,0.038,KRAS_61,61,Codon 61
single,Race,KRAS,b cell lymphoma,White,13,859,0.015,0.014,0.008,0.024,KRAS_61,61,Codon 61
single,Race,KRAS,non-hodgkin lymphoma,White,0,19,0.002,0,0,0.027,KRAS_61,61,Codon 61
single,Race,KRAS,t-lymphoblastic leukemia/lymphoma,"NA",0,11,0.002,0,0,0.029,KRAS_61,61,Codon 61
single,Race,KRAS,t-lymphoblastic leukemia/lymphoma,White,0,23,0.002,0,0,0.024,KRAS_61,61,Codon 61
