cancer_group,confounder,hugo_symbol,cancer,variable,y,n,mean,median,q1,q2,ras,codon_range,codon
single,Age,HRAS,kidney cancer,50-65,0,628,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,kidney cancer,>65,0,440,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,cns cancer,<40,3,1602,0.001,0.001,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,cns cancer,40-50,0,687,0.001,0.001,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,cns cancer,50-65,1,1438,0.001,0.001,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,cns cancer,>65,0,836,0.001,0.001,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,prostate cancer,40-50,0,70,0.006,0.006,0,0.014,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,prostate cancer,50-65,9,960,0.008,0.007,0.004,0.014,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,prostate cancer,>65,7,1402,0.006,0.006,0.003,0.01,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,anal cancer,40-50,0,12,0.001,0,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,anal cancer,50-65,0,88,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,anal cancer,>65,0,45,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,neuroendocrine tumors,<40,1,22,0.022,0.008,0,0.116,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,neuroendocrine tumors,40-50,0,55,0.003,0.001,0,0.015,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,neuroendocrine tumors,50-65,0,161,0.002,0.001,0,0.01,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,neuroendocrine tumors,>65,0,121,0.002,0.001,0,0.011,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bladder cancer,<40,3,25,0.051,0.041,0.026,0.143,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bladder cancer,40-50,5,78,0.045,0.04,0.026,0.091,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bladder cancer,50-65,16,511,0.035,0.035,0.023,0.049,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bladder cancer,>65,33,961,0.036,0.036,0.026,0.047,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,<40,0,142,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,40-50,0,16,0,0,0,0.003,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,50-65,0,48,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,>65,0,42,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,small bowel cancer,40-50,0,29,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,small bowel cancer,50-65,0,96,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,small bowel cancer,>65,0,78,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,sex cord stromal tumor,<40,0,29,0,0,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,sex cord stromal tumor,40-50,0,15,0.001,0,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,sex cord stromal tumor,50-65,0,36,0,0,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,sex cord stromal tumor,>65,0,27,0,0,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bone cancer,<40,0,335,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bone cancer,40-50,0,60,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bone cancer,50-65,0,93,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,bone cancer,>65,0,63,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,vaginal cancer,50-65,1,34,0.024,0.017,0.001,0.088,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,vaginal cancer,>65,0,30,0.013,0.007,0,0.058,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,thymic tumor,<40,0,14,0.031,0.028,0.001,0.082,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,thymic tumor,40-50,1,28,0.035,0.031,0.006,0.087,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,thymic tumor,50-65,1,71,0.028,0.026,0.004,0.065,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,thymic tumor,>65,3,39,0.045,0.038,0.012,0.117,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,ampullary cancer,40-50,0,12,0.001,0,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,ampullary cancer,50-65,0,40,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,ampullary cancer,>65,0,50,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,small cell lung cancer,40-50,0,22,0.006,0.004,0,0.023,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,small cell lung cancer,50-65,0,144,0.004,0.003,0,0.015,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,small cell lung cancer,>65,2,224,0.007,0.006,0.001,0.02,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mature t and nk neoplasms,<40,0,28,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mature t and nk neoplasms,40-50,0,21,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mature t and nk neoplasms,50-65,0,76,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mature t and nk neoplasms,>65,0,105,0,0,0,0.002,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mesothelioma,<40,0,30,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mesothelioma,40-50,0,29,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mesothelioma,50-65,0,122,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,mesothelioma,>65,0,316,0,0,0,0.001,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,germ cell tumor,<40,1,649,0.001,0.001,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,germ cell tumor,40-50,0,131,0.001,0.001,0,0.006,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,germ cell tumor,50-65,0,92,0.001,0.001,0,0.007,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,germ cell tumor,>65,0,12,0.002,0.001,0,0.011,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,nerve sheath tumor,<40,0,77,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,nerve sheath tumor,40-50,0,26,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,nerve sheath tumor,50-65,0,35,0,0,0,0.004,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,nerve sheath tumor,>65,0,13,0.001,0,0,0.005,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,penile cancer,50-65,0,11,0.003,0,0,0.032,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,penile cancer,>65,0,11,0.003,0,0,0.034,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,pineal tumor,<40,0,14,0.003,0,0,0.041,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b cell lymphoma,<40,0,87,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b cell lymphoma,40-50,0,105,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b cell lymphoma,50-65,0,356,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,b cell lymphoma,>65,0,413,0,0,0,0,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,non-hodgkin lymphoma,>65,0,14,0.004,0,0,0.051,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,t-lymphoblastic leukemia/lymphoma,<40,0,27,0.001,0,0,0.017,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,retinoblastoma,<40,0,51,0.001,0,0,0.007,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,hodgkin lymphoma,<40,0,23,0.002,0,0,0.024,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,lung cancer,>65,0,18,0.002,0,0,0.024,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,peritoneal cancer,>65,0,11,0.007,0,0,0.077,HRAS_12-61,12-61,"Codon 12, 13, or 61"
single,Age,HRAS,appendiceal cancer,<40,0,28,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,appendiceal cancer,40-50,0,62,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,appendiceal cancer,50-65,0,161,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,appendiceal cancer,>65,0,90,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,colorectal cancer,<40,0,565,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,colorectal cancer,40-50,0,1280,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,colorectal cancer,50-65,1,2814,0.001,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,colorectal cancer,>65,3,2052,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,cancer of unknown primary,<40,0,166,0.001,0.001,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,cancer of unknown primary,40-50,1,211,0.002,0.001,0,0.01,HRAS_12,12,Codon 12
single,Age,HRAS,cancer of unknown primary,50-65,0,809,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,cancer of unknown primary,>65,1,795,0.001,0.001,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,non-small cell lung cancer,<40,0,161,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,non-small cell lung cancer,40-50,0,585,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,non-small cell lung cancer,50-65,0,3677,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,non-small cell lung cancer,>65,1,5698,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,non-small cell lung cancer,NA,0,10,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,breast cancer,<40,1,840,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,breast cancer,40-50,0,1910,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,breast cancer,50-65,6,3989,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,breast cancer,>65,2,2583,0.001,0.001,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,breast cancer,NA,0,10,0.002,0.001,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,pancreatic cancer,<40,0,87,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,pancreatic cancer,40-50,0,200,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,pancreatic cancer,50-65,0,999,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,pancreatic cancer,>65,0,1205,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,leukemia,<40,0,203,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,leukemia,40-50,0,127,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,leukemia,50-65,0,511,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,leukemia,>65,0,719,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,melanoma,<40,0,289,0.002,0.002,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,melanoma,40-50,1,282,0.003,0.003,0.001,0.008,HRAS_12,12,Codon 12
single,Age,HRAS,melanoma,50-65,1,1016,0.002,0.002,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,melanoma,>65,6,1259,0.004,0.003,0.001,0.007,HRAS_12,12,Codon 12
single,Age,HRAS,head and neck cancer,<40,1,140,0.008,0.008,0.003,0.016,HRAS_12,12,Codon 12
single,Age,HRAS,head and neck cancer,40-50,2,216,0.008,0.008,0.004,0.016,HRAS_12,12,Codon 12
single,Age,HRAS,head and neck cancer,50-65,6,799,0.008,0.008,0.004,0.013,HRAS_12,12,Codon 12
single,Age,HRAS,head and neck cancer,>65,5,582,0.008,0.008,0.004,0.014,HRAS_12,12,Codon 12
single,Age,HRAS,uterine cancer,<40,0,56,0.002,0.002,0,0.007,HRAS_12,12,Codon 12
single,Age,HRAS,uterine cancer,40-50,1,162,0.003,0.002,0,0.01,HRAS_12,12,Codon 12
single,Age,HRAS,uterine cancer,50-65,1,1043,0.002,0.002,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,uterine cancer,>65,2,986,0.002,0.002,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,non-melanoma skin cancers,<40,1,27,0.017,0.013,0.004,0.059,HRAS_12,12,Codon 12
single,Age,HRAS,non-melanoma skin cancers,40-50,1,20,0.018,0.013,0.004,0.071,HRAS_12,12,Codon 12
single,Age,HRAS,non-melanoma skin cancers,50-65,1,149,0.012,0.011,0.002,0.026,HRAS_12,12,Codon 12
single,Age,HRAS,non-melanoma skin cancers,>65,3,317,0.012,0.011,0.004,0.023,HRAS_12,12,Codon 12
single,Age,HRAS,myelodysplastic/myeloproliferative syndromes,<40,0,86,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,myelodysplastic/myeloproliferative syndromes,40-50,0,83,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,myelodysplastic/myeloproliferative syndromes,50-65,0,373,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,myelodysplastic/myeloproliferative syndromes,>65,0,664,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,adrenocortical carcinoma,<40,0,27,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,adrenocortical carcinoma,40-50,0,30,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,adrenocortical carcinoma,50-65,0,51,0,0,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,adrenocortical carcinoma,>65,0,26,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,soft tissue sarcoma,<40,2,667,0.002,0.001,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,soft tissue sarcoma,40-50,0,363,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,soft tissue sarcoma,50-65,0,936,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,soft tissue sarcoma,>65,1,766,0.001,0.001,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,ovarian cancer,<40,0,141,0.001,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,ovarian cancer,40-50,0,253,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,ovarian cancer,50-65,1,1092,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,ovarian cancer,>65,0,849,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,esophagogastric cancer,<40,0,122,0.001,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,esophagogastric cancer,40-50,0,200,0.001,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,esophagogastric cancer,50-65,0,752,0.001,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,esophagogastric cancer,>65,1,725,0.001,0.001,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,thyroid cancer,<40,0,150,0.001,0.001,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,thyroid cancer,40-50,0,122,0.001,0.001,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,thyroid cancer,50-65,1,374,0.002,0.001,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,thyroid cancer,>65,0,370,0.001,0.001,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,cervical cancer,<40,0,85,0.003,0.002,0,0.012,HRAS_12,12,Codon 12
single,Age,HRAS,cervical cancer,40-50,0,99,0.003,0.002,0,0.012,HRAS_12,12,Codon 12
single,Age,HRAS,cervical cancer,50-65,1,144,0.004,0.003,0,0.017,HRAS_12,12,Codon 12
single,Age,HRAS,cervical cancer,>65,0,36,0.003,0.002,0,0.015,HRAS_12,12,Codon 12
single,Age,HRAS,hepatobiliary cancer,<40,0,137,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,hepatobiliary cancer,40-50,0,110,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,hepatobiliary cancer,50-65,0,525,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,hepatobiliary cancer,>65,0,601,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,kidney cancer,<40,0,191,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,kidney cancer,40-50,0,159,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,kidney cancer,50-65,0,628,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,kidney cancer,>65,0,440,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,cns cancer,<40,0,1602,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,cns cancer,40-50,0,687,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,cns cancer,50-65,0,1438,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,cns cancer,>65,0,836,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,prostate cancer,40-50,0,70,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,prostate cancer,50-65,0,960,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,prostate cancer,>65,0,1402,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,anal cancer,40-50,0,12,0,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,anal cancer,50-65,0,88,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,anal cancer,>65,0,45,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,neuroendocrine tumors,<40,0,22,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,neuroendocrine tumors,40-50,0,55,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,neuroendocrine tumors,50-65,0,161,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,neuroendocrine tumors,>65,0,121,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,bladder cancer,<40,2,25,0.037,0.023,0.006,0.137,HRAS_12,12,Codon 12
single,Age,HRAS,bladder cancer,40-50,3,78,0.025,0.02,0.006,0.07,HRAS_12,12,Codon 12
single,Age,HRAS,bladder cancer,50-65,3,511,0.008,0.008,0.002,0.016,HRAS_12,12,Codon 12
single,Age,HRAS,bladder cancer,>65,8,961,0.009,0.009,0.004,0.016,HRAS_12,12,Codon 12
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,<40,0,142,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,40-50,0,16,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,50-65,0,48,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,b-lymphoblastic leukemia/lymphoma,>65,0,42,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,small bowel cancer,40-50,0,29,0,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,small bowel cancer,50-65,0,96,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,small bowel cancer,>65,0,78,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,sex cord stromal tumor,<40,0,29,0,0,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,sex cord stromal tumor,40-50,0,15,0.001,0,0,0.006,HRAS_12,12,Codon 12
single,Age,HRAS,sex cord stromal tumor,50-65,0,36,0,0,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,sex cord stromal tumor,>65,0,27,0,0,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,bone cancer,<40,0,335,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,bone cancer,40-50,0,60,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,bone cancer,50-65,0,93,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,bone cancer,>65,0,63,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,vaginal cancer,50-65,0,34,0.001,0,0,0.009,HRAS_12,12,Codon 12
single,Age,HRAS,vaginal cancer,>65,0,30,0.001,0,0,0.01,HRAS_12,12,Codon 12
single,Age,HRAS,thymic tumor,<40,0,14,0.008,0.004,0,0.037,HRAS_12,12,Codon 12
single,Age,HRAS,thymic tumor,40-50,0,28,0.007,0.004,0,0.031,HRAS_12,12,Codon 12
single,Age,HRAS,thymic tumor,50-65,0,71,0.006,0.003,0,0.025,HRAS_12,12,Codon 12
single,Age,HRAS,thymic tumor,>65,1,39,0.014,0.009,0,0.063,HRAS_12,12,Codon 12
single,Age,HRAS,ampullary cancer,40-50,0,12,0.001,0,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,ampullary cancer,50-65,0,40,0,0,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,ampullary cancer,>65,0,50,0,0,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,small cell lung cancer,40-50,0,22,0.004,0.002,0,0.018,HRAS_12,12,Codon 12
single,Age,HRAS,small cell lung cancer,50-65,0,144,0.003,0.002,0,0.01,HRAS_12,12,Codon 12
single,Age,HRAS,small cell lung cancer,>65,1,224,0.004,0.003,0,0.013,HRAS_12,12,Codon 12
single,Age,HRAS,mature t and nk neoplasms,<40,0,28,0,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,mature t and nk neoplasms,40-50,0,21,0,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,mature t and nk neoplasms,50-65,0,76,0,0,0,0.003,HRAS_12,12,Codon 12
single,Age,HRAS,mature t and nk neoplasms,>65,0,105,0,0,0,0.002,HRAS_12,12,Codon 12
single,Age,HRAS,mesothelioma,<40,0,30,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,mesothelioma,40-50,0,29,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,mesothelioma,50-65,0,122,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,mesothelioma,>65,0,316,0,0,0,0.001,HRAS_12,12,Codon 12
single,Age,HRAS,germ cell tumor,<40,0,649,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,germ cell tumor,40-50,0,131,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,germ cell tumor,50-65,0,92,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,germ cell tumor,>65,0,12,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,nerve sheath tumor,<40,0,77,0,0,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,nerve sheath tumor,40-50,0,26,0,0,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,nerve sheath tumor,50-65,0,35,0,0,0,0.004,HRAS_12,12,Codon 12
single,Age,HRAS,nerve sheath tumor,>65,0,13,0,0,0,0.005,HRAS_12,12,Codon 12
single,Age,HRAS,penile cancer,50-65,0,11,0.003,0,0,0.036,HRAS_12,12,Codon 12
single,Age,HRAS,penile cancer,>65,0,11,0.003,0,0,0.036,HRAS_12,12,Codon 12
single,Age,HRAS,pineal tumor,<40,0,14,0.004,0,0,0.044,HRAS_12,12,Codon 12
single,Age,HRAS,b cell lymphoma,<40,0,87,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,b cell lymphoma,40-50,0,105,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,b cell lymphoma,50-65,0,356,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,b cell lymphoma,>65,0,413,0,0,0,0,HRAS_12,12,Codon 12
single,Age,HRAS,non-hodgkin lymphoma,>65,0,14,0.002,0,0,0.022,HRAS_12,12,Codon 12
single,Age,HRAS,t-lymphoblastic leukemia/lymphoma,<40,0,27,0.002,0,0,0.02,HRAS_12,12,Codon 12
single,Age,HRAS,retinoblastoma,<40,0,51,0.001,0,0,0.009,HRAS_12,12,Codon 12
single,Age,HRAS,hodgkin lymphoma,<40,0,23,0.001,0,0,0.016,HRAS_12,12,Codon 12
single,Age,HRAS,lung cancer,>65,0,18,0.002,0,0,0.028,HRAS_12,12,Codon 12
single,Age,HRAS,peritoneal cancer,>65,0,11,0.005,0,0,0.056,HRAS_12,12,Codon 12
single,Age,HRAS,appendiceal cancer,<40,0,28,0,0,0,0.002,HRAS_12C,12C,Codon G12C
single,Age,HRAS,appendiceal cancer,40-50,0,62,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Age,HRAS,appendiceal cancer,50-65,0,161,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Age,HRAS,appendiceal cancer,>65,0,90,0,0,0,0.001,HRAS_12C,12C,Codon G12C
single,Age,HRAS,colorectal cancer,<40,0,565,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Age,HRAS,colorectal cancer,40-50,0,1280,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Age,HRAS,colorectal cancer,50-65,0,2814,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Age,HRAS,colorectal cancer,>65,0,2052,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Age,HRAS,cancer of unknown primary,<40,0,166,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Age,HRAS,cancer of unknown primary,40-50,0,211,0,0,0,0,HRAS_12C,12C,Codon G12C
single,Age,HRAS,cancer of unknown primary,50-65,0,809,0,0,0,0,HRAS_12C,12C,Codon G12C
