cancer_group,alteration_group,confounder,ras,nonras,cancer,number_ras,number_nonras,Parameter,mean,se_mean,sd,2.5%,5%,25%,50%,75%,95%,97.5%,n_eff,Rhat,variable,z,p,00,10,01,11,n,chisq_stat,chisq_p,chisq_padj,is_driver,cutoff_nmodel,cutoff_ntest
multi,Rearrangement,none,KRAS_12C,FGFR2,hepatobiliary cancer,10,59,"beta[2,4]",-4.441,0.111,3.753,-13.264,-11.352,-6.529,-3.817,-1.646,0.523,0.885,1151.528,1,NA,-1.183,0.63,1309,10,59,0,1378,0,0,0,TRUE,3.46,3.59
multi,Rearrangement,none,KRAS_12C,ARID1A,breast cancer,7,12,"beta[1,4]",-3.226,0.185,5.592,-15.18,-11.895,-6.001,-2.567,0.585,3.456,4.18,909.303,1.003,NA,-0.577,0.25,8117,7,12,0,8136,0,0,0,TRUE,3.46,3.59
multi,Rearrangement,none,KRAS_12C,ROS1,non-small cell lung cancer,946,64,"beta[1,4]",-2.574,0.03,1.121,-5.241,-4.707,-3.11,-2.483,-1.802,-1.021,-0.752,1380.163,0.999,NA,-2.297,1.66,6727,945,63,1,7736,5.875,1.81,1.11,TRUE,3.46,3.59
multi,Rearrangement,none,KRAS_12C,RB1,breast cancer,8,16,"beta[1,4]",-2.949,0.153,5.214,-15.199,-11.703,-5.502,-2.13,0.719,3.494,3.997,1167.268,1.004,NA,-0.566,0.24,9288,8,16,0,9312,0,0,0,TRUE,3.46,3.59
multi,Rearrangement,none,KRAS_12C,SMARCA4,non-small cell lung cancer,838,14,"beta[1,4]",-0.028,0.025,0.854,-2.091,-1.585,-0.504,0.09,0.561,1.14,1.318,1164.643,1.002,NA,-0.033,0.01,5919,836,12,2,6769,0,0,0,FALSE,1.3,1.3
multi,Rearrangement,none,KRAS_12C,ALK,non-small cell lung cancer,1199,119,"beta[1,4]",-7.103,0.114,4.174,-16.48,-13.583,-8.53,-6.388,-4.499,-2.843,-2.504,1347.816,1,NA,-1.702,1.05,8684,1199,119,0,10002,15.274,4.03,2.86,TRUE,3.46,3.59
multi,Rearrangement,none,KRAS_12C,CDKN2A,non-small cell lung cancer,1102,26,"beta[1,4]",0.498,0.013,0.508,-0.565,-0.349,0.173,0.511,0.853,1.3,1.447,1476.641,1.003,NA,0.979,0.48,8127,1097,21,5,9250,0.723,0.4,0.06,TRUE,3.46,3.59
multi,Rearrangement,none,RAS_13,APC,colorectal cancer,561,22,"beta[1,4]",0.477,0.067,0.627,-0.889,-0.657,0.126,0.56,0.912,1.261,1.451,88.297,1.021,NA,0.76,0.35,6075,558,19,3,6655,0.246,0.21,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,FGFR3,bladder cancer,19,17,"beta[1,4]",-4.248,0.088,3.367,-11.737,-10.273,-6.434,-3.791,-1.766,0.506,1.054,1478.946,1.002,NA,-1.262,0.68,1544,19,17,0,1580,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,FGFR3,non-small cell lung cancer,222,12,"beta[3,4]",-4.324,0.082,3.267,-11.616,-10.403,-6.356,-3.924,-1.911,0.236,0.885,1597.407,1,NA,-1.324,0.73,9768,222,12,0,10002,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,TP53,non-small cell lung cancer,210,13,"beta[2,4]",-4.415,0.101,3.715,-13.182,-11.397,-6.547,-3.724,-1.745,0.509,1,1354.15,1.002,NA,-1.189,0.63,9431,210,13,0,9654,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,RET,non-small cell lung cancer,223,60,"beta[1,4]",-4.888,0.089,3.33,-12.724,-10.928,-6.866,-4.225,-2.448,-0.48,-0.099,1409.707,1.002,NA,-1.468,0.85,9848,223,60,0,10131,0.525,0.33,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,EGFR,non-small cell lung cancer,223,15,"beta[2,4]",-4.837,0.104,3.963,-14.173,-12.174,-6.936,-4.219,-1.925,0.291,0.764,1450.206,0.999,NA,-1.22,0.65,9890,223,15,0,10128,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,NF1,breast cancer,7,25,"beta[1,4]",-2.67,0.146,3.693,-10.814,-9.403,-5.12,-1.969,0.001,2.541,3.188,637.219,1.002,NA,-0.723,0.33,8271,7,25,0,8303,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,FGFR2,breast cancer,12,13,"beta[1,4]",-4.103,0.115,4.182,-13.856,-11.586,-6.523,-3.618,-1.036,1.848,2.529,1328.787,0.999,NA,-0.981,0.49,6888,12,13,0,6913,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,FGFR2,hepatobiliary cancer,13,59,"beta[2,4]",-4.636,0.107,3.71,-13.235,-11.61,-6.752,-3.994,-1.94,0.27,0.74,1207.256,0.999,NA,-1.25,0.67,1306,13,59,0,1378,0.006,0.03,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,ARID1A,breast cancer,6,12,"beta[1,4]",-3.221,0.454,5.287,-14.834,-11.909,-6.38,-2.436,0.691,3.833,4.23,135.59,1.019,NA,-0.609,0.27,8118,6,12,0,8136,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,ROS1,non-small cell lung cancer,171,64,"beta[1,4]",-5.305,0.136,4.294,-14.866,-12.583,-7.28,-4.405,-2.45,-0.464,-0.063,990.566,1,NA,-1.235,0.66,7501,171,64,0,7736,0.61,0.36,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,RB1,breast cancer,12,16,"beta[1,4]",-2.912,0.178,5.767,-15.343,-11.55,-5.316,-1.679,0.757,3.244,3.754,1044.492,1,NA,-0.505,0.21,9284,12,16,0,9312,0,0,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,BRAF,melanoma,62,26,"beta[2,4]",-4.216,0.087,3.294,-12.08,-10.06,-6.188,-3.545,-1.756,0.185,0.564,1431.411,1.002,NA,-1.28,0.7,2758,62,26,0,2846,0.008,0.03,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,ETV6,breast cancer,6,24,"beta[1,4]",-3.586,0.109,4.033,-12.648,-10.728,-5.982,-3.044,-0.663,1.932,2.478,1362.851,1.001,NA,-0.889,0.43,5621,6,24,0,5651,0,0,0,FALSE,1.9,2.26
multi,Rearrangement,none,RAS_13,ETV6,head and neck cancer,17,15,"beta[2,4]",-3.883,0.101,3.894,-13.373,-11.485,-5.881,-3.286,-1.03,1.123,1.611,1490.973,1.001,NA,-0.997,0.5,1276,17,15,0,1308,0,0,0,FALSE,1.9,2.26
multi,Rearrangement,none,RAS_13,SMARCA4,non-small cell lung cancer,148,14,"beta[1,4]",-4.647,0.135,4.683,-14.59,-12.481,-6.714,-3.959,-1.535,0.752,1.303,1210.111,0.999,NA,-0.992,0.49,6607,148,14,0,6769,0,0,0,FALSE,1.9,2.26
multi,Rearrangement,none,RAS_13,ALK,non-small cell lung cancer,222,119,"beta[1,4]",-5.676,0.134,3.916,-14.632,-12.372,-7.445,-4.882,-2.991,-1.222,-0.821,850.018,1.001,NA,-1.45,0.83,9661,222,119,0,10002,1.797,0.74,0,TRUE,3.53,3.65
multi,Rearrangement,none,RAS_13,CDKN2A,non-small cell lung cancer,201,26,"beta[1,4]",-5.234,0.252,6.322,-16.106,-13.397,-6.996,-4.08,-1.99,0.162,0.587,630.73,1.003,NA,-0.828,0.39,9023,201,26,0,9250,0.008,0.03,0,TRUE,3.53,3.65
multi,Rearrangement,none,KRAS_13,APC,colorectal cancer,526,22,"beta[1,4]",0.459,0.017,0.638,-0.935,-0.649,0.064,0.498,0.889,1.436,1.64,1414.658,0.999,NA,0.719,0.33,6110,523,19,3,6655,0.363,0.26,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,FGFR3,non-small cell lung cancer,208,12,"beta[3,4]",-4.007,0.09,3.421,-11.664,-10.005,-6.129,-3.507,-1.413,0.601,1.208,1458.237,1,NA,-1.171,0.62,9782,208,12,0,10002,0,0,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,TP53,non-small cell lung cancer,198,13,"beta[2,4]",-4.329,0.099,3.751,-12.731,-11.308,-6.403,-3.893,-1.598,0.784,1.438,1443.398,1.001,NA,-1.154,0.6,9443,198,13,0,9654,0,0,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,RET,non-small cell lung cancer,209,60,"beta[1,4]",-5.608,0.113,4.295,-16.53,-13.46,-7.587,-4.699,-2.649,-0.614,-0.141,1441.855,1.001,NA,-1.306,0.72,9862,209,60,0,10131,0.452,0.3,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,EGFR,non-small cell lung cancer,209,15,"beta[2,4]",-4.942,0.11,4.239,-15.281,-12.578,-7.259,-4.22,-1.917,0.484,1.177,1477.896,0.999,NA,-1.166,0.61,9904,209,15,0,10128,0,0,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,FGFR2,hepatobiliary cancer,9,59,"beta[2,4]",-4.305,0.106,3.811,-13.107,-11.588,-6.543,-3.733,-1.365,0.585,1.109,1297.322,1.001,NA,-1.13,0.59,1310,9,59,0,1378,0,0,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,ROS1,non-small cell lung cancer,158,64,"beta[1,4]",-5.296,0.108,4.149,-15.423,-12.891,-7.368,-4.389,-2.363,-0.426,-0.047,1471.184,0.999,NA,-1.277,0.7,7514,158,64,0,7736,0.513,0.32,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,BRAF,melanoma,7,26,"beta[2,4]",-2.891,0.104,3.48,-10.719,-9.421,-5.033,-2.291,-0.342,1.809,2.329,1124.098,1.002,NA,-0.831,0.39,2813,7,26,0,2846,0,0,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,SMARCA4,non-small cell lung cancer,137,14,"beta[1,4]",-4.531,0.171,5.549,-15.204,-12.323,-6.642,-3.44,-1.126,0.807,1.31,1049.012,0.999,NA,-0.817,0.38,6618,137,14,0,6769,0,0,0,FALSE,1.3,1.3
multi,Rearrangement,none,KRAS_13,ALK,non-small cell lung cancer,208,119,"beta[1,4]",-5.628,0.26,4.353,-15.367,-13.062,-7.645,-4.503,-2.551,-1.245,-0.842,280.441,1.018,NA,-1.293,0.71,9675,208,119,0,10002,1.629,0.69,0,TRUE,3.3,3.3
multi,Rearrangement,none,KRAS_13,CDKN2A,non-small cell lung cancer,189,26,"beta[1,4]",-4.516,0.215,4.675,-15.372,-12.366,-6.363,-3.466,-1.491,0.313,0.66,470.581,1.006,NA,-0.966,0.48,9035,189,26,0,9250,0.002,0.02,0,TRUE,3.3,3.3
multi,Rearrangement,none,NRAS_13,APC,colorectal cancer,34,22,"beta[1,4]",-3.983,0.146,4.717,-14.268,-12.356,-6.345,-2.954,-0.629,1.484,2.042,1047.67,1,NA,-0.844,0.4,6595,34,22,0,6651,0,0,0,TRUE,1.9,1.9
multi,Rearrangement,none,NRAS_13,BRAF,melanoma,39,26,"beta[2,4]",-4.502,0.103,3.815,-13.32,-11.623,-6.675,-3.893,-1.691,0.442,0.836,1372.453,1.003,NA,-1.18,0.62,2781,39,26,0,2846,0,0,0,TRUE,1.9,1.9
multi,Rearrangement,none,RAS_61,APC,colorectal cancer,272,22,"beta[1,4]",-5.239,0.134,5.063,-16.174,-12.876,-7.098,-4.092,-2.195,-0.095,0.275,1424.709,1,NA,-1.035,0.52,6361,272,22,0,6655,0.185,0.18,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,FGFR3,bladder cancer,40,17,"beta[1,4]",-4.525,0.082,3.284,-12.363,-10.853,-6.349,-4.145,-2.057,-0.133,0.428,1621.106,0.999,NA,-1.378,0.77,1523,40,17,0,1580,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,FGFR3,cns cancer,33,32,"beta[2,4]",-4.411,0.081,3.261,-11.995,-10.509,-6.368,-4.029,-1.902,0.093,0.649,1613.578,0.999,NA,-1.353,0.75,4500,33,32,0,4565,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,FGFR3,non-small cell lung cancer,243,12,"beta[3,4]",-4.45,0.082,3.275,-12.069,-10.843,-6.388,-3.975,-2.079,0.108,0.613,1601.674,0.999,NA,-1.359,0.76,9747,243,12,0,10002,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,TP53,non-small cell lung cancer,234,13,"beta[2,4]",-4.42,0.092,3.427,-11.905,-10.853,-6.458,-3.766,-1.889,0.181,0.749,1402.814,1.001,NA,-1.29,0.71,9407,234,13,0,9654,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,TP53,prostate cancer,21,21,"beta[3,4]",-4.307,0.092,3.458,-12.147,-10.771,-6.435,-3.859,-1.71,0.498,1.053,1426.155,1.003,NA,-1.245,0.67,2397,21,21,0,2439,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,RET,non-small cell lung cancer,245,60,"beta[1,4]",-5.704,0.085,3.179,-13.386,-11.664,-7.582,-5.219,-3.33,-1.471,-0.85,1398.592,0.999,NA,-1.794,1.14,9826,245,60,0,10131,0.643,0.37,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,RET,thyroid cancer,181,19,"beta[2,4]",-5.903,0.085,3.268,-13.463,-11.698,-7.699,-5.302,-3.5,-1.795,-1.173,1463.475,0.999,NA,-1.806,1.15,815,181,19,0,1015,3.053,1.09,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,TMPRSS2,prostate cancer,21,484,"beta[1,4]",-1.273,0.045,0.89,-3.171,-2.819,-1.834,-1.243,-0.69,0.143,0.525,387.445,1.001,NA,-1.43,0.82,1578,19,482,2,2081,1.532,0.67,0,FALSE,2.51,2.7
multi,Rearrangement,none,RAS_61,EGFR,cns cancer,33,196,"beta[1,4]",-5.46,0.101,3.664,-14.31,-12.529,-7.445,-4.895,-2.697,-0.8,-0.393,1303.734,1.001,NA,-1.49,0.87,4343,33,196,0,4572,0.622,0.37,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,EGFR,non-small cell lung cancer,245,15,"beta[2,4]",-5.098,0.097,3.663,-12.777,-11.677,-7.353,-4.783,-2.28,0.133,0.705,1431.425,1,NA,-1.392,0.79,9868,245,15,0,10128,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,NF1,breast cancer,8,25,"beta[1,4]",-3.247,0.101,3.751,-11.63,-9.988,-5.649,-2.749,-0.462,2.145,2.85,1370.019,1,NA,-0.866,0.41,8270,8,25,0,8303,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,NF1,cns cancer,28,14,"beta[2,4]",-3.401,0.097,3.694,-11.216,-9.839,-5.593,-2.895,-0.542,1.489,2.074,1446.728,0.999,NA,-0.921,0.45,3831,28,14,0,3873,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,FGFR2,breast cancer,8,13,"beta[1,4]",-4.46,0.11,4.229,-13.492,-11.889,-7.03,-4.009,-1.586,1.618,2.611,1483.509,0.999,NA,-1.054,0.54,6892,8,13,0,6913,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,FGFR2,hepatobiliary cancer,35,59,"beta[2,4]",-5.223,0.098,3.664,-13.518,-12.046,-7.139,-4.55,-2.507,-0.652,-0.189,1405.831,1.001,NA,-1.425,0.81,1284,35,59,0,1378,0.713,0.4,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,ARID1A,breast cancer,8,12,"beta[1,4]",-2.279,0.759,5.552,-14.839,-12.261,-5.059,-1.625,2.146,4.051,4.295,53.506,1.032,NA,-0.41,0.17,8116,8,12,0,8136,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,ERG,prostate cancer,21,402,"beta[1,4]",-1.994,0.034,1.191,-4.741,-4.23,-2.655,-1.808,-1.144,-0.388,-0.181,1231.263,0.998,NA,-1.674,1.03,1664,20,401,1,2086,2.006,0.8,0,FALSE,2.51,2.7
multi,Rearrangement,none,RAS_61,ROS1,non-small cell lung cancer,170,64,"beta[1,4]",-6.605,0.676,4.64,-15.793,-12.707,-9.884,-5.926,-3.151,-0.767,-0.3,47.103,1.066,NA,-1.423,0.81,7502,170,64,0,7736,0.602,0.36,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,RB1,breast cancer,10,16,"beta[1,4]",-3.05,0.149,4.829,-14.452,-11.891,-5.648,-2.222,0.637,3.041,3.817,1045.374,1.001,NA,-0.632,0.28,9286,10,16,0,9312,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,BRAF,cns cancer,33,61,"beta[1,4]",-5.574,0.086,3.433,-13.095,-11.828,-7.656,-5.164,-3.014,-0.708,-0.201,1577.561,0.999,NA,-1.624,0.98,4471,33,61,0,4565,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,BRAF,melanoma,584,26,"beta[2,4]",-6.026,0.081,3.093,-13.129,-11.915,-7.686,-5.555,-3.715,-1.96,-1.555,1466.365,1.001,NA,-1.948,1.29,2236,584,26,0,2846,5.564,1.74,0.31,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,BRAF,prostate cancer,21,17,"beta[3,4]",-5.51,0.093,3.453,-13.435,-12.042,-7.637,-5.105,-3.023,-0.568,0.035,1379.126,1.002,NA,-1.596,0.96,2403,21,17,0,2441,0,0,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,ETV6,breast cancer,6,24,"beta[1,4]",-3.544,0.095,3.632,-11.042,-9.809,-5.915,-3.244,-0.904,1.935,2.8,1454.724,1.001,NA,-0.976,0.48,5621,6,24,0,5651,0,0,0,FALSE,2.51,2.7
multi,Rearrangement,none,RAS_61,ETV6,head and neck cancer,20,15,"beta[2,4]",-3.877,0.1,3.722,-12.626,-10.469,-5.931,-3.288,-1.205,1.048,1.46,1387.561,1.001,NA,-1.042,0.53,1273,20,15,0,1308,0,0,0,FALSE,2.51,2.7
multi,Rearrangement,none,RAS_61,SMARCA4,non-small cell lung cancer,145,14,"beta[1,4]",-4.194,0.352,5.411,-17.085,-13.046,-6.15,-3.108,-0.622,0.994,1.375,236.331,1.019,NA,-0.775,0.36,6610,145,14,0,6769,0,0,0,FALSE,2.51,2.7
multi,Rearrangement,none,RAS_61,ALK,non-small cell lung cancer,243,119,"beta[1,4]",-6.56,0.614,3.635,-13.712,-11.957,-8.768,-6.492,-3.689,-1.511,-1.088,35.025,1.052,NA,-1.805,1.15,9640,243,119,0,10002,2.051,0.82,0,TRUE,3.53,3.99
multi,Rearrangement,none,RAS_61,CDKN2A,non-small cell lung cancer,222,26,"beta[1,4]",0.761,0.238,0.762,-0.544,-0.279,0.097,0.77,1.382,2.002,2.178,10.207,1.136,NA,1,0.5,9004,220,24,2,9250,1.264,0.58,0,TRUE,3.53,3.99
multi,Rearrangement,none,KRAS_61,APC,colorectal cancer,123,22,"beta[1,4]",-4.675,0.124,4.455,-15.479,-12.595,-6.805,-3.856,-1.479,0.62,0.988,1297.926,1.002,NA,-1.049,0.53,6510,123,22,0,6655,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,FGFR3,cns cancer,12,32,"beta[2,4]",-3.98,0.095,3.637,-12.634,-10.985,-5.951,-3.353,-1.312,0.957,1.58,1459.031,0.999,NA,-1.094,0.56,4521,12,32,0,4565,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,FGFR3,non-small cell lung cancer,179,12,"beta[3,4]",-4.071,0.096,3.6,-12.496,-10.682,-6.134,-3.467,-1.388,0.632,1.062,1413.288,0.999,NA,-1.131,0.59,9811,179,12,0,10002,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,TP53,non-small cell lung cancer,170,13,"beta[2,4]",-4.111,0.095,3.616,-12.597,-11.298,-6.179,-3.447,-1.447,0.645,1.21,1463.798,0.999,NA,-1.137,0.59,9471,170,13,0,9654,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,RET,non-small cell lung cancer,179,60,"beta[1,4]",-5.031,0.351,3.336,-11.807,-10.482,-7.269,-4.549,-2.442,-0.456,-0.019,90.071,1.043,NA,-1.508,0.88,9892,179,60,0,10131,0.303,0.24,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,RET,thyroid cancer,15,19,"beta[2,4]",-4.932,0.369,3.356,-11.764,-10.252,-7.197,-4.504,-2.441,-0.177,0.322,82.694,1.046,NA,-1.469,0.85,981,15,19,0,1015,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,EGFR,cns cancer,12,196,"beta[1,4]",-4.959,0.097,3.728,-13.675,-11.733,-7.073,-4.335,-2.283,-0.006,0.612,1485.287,0.998,NA,-1.33,0.74,4364,12,196,0,4572,0,0.01,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,EGFR,non-small cell lung cancer,179,15,"beta[2,4]",-4.801,0.096,3.902,-13.734,-12.015,-7.147,-4.141,-1.952,0.394,1.059,1656.89,1,NA,-1.231,0.66,9934,179,15,0,10128,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,NF1,cns cancer,12,14,"beta[2,4]",-2.985,0.107,3.991,-11.756,-10.227,-5.396,-2.356,-0.037,2.337,2.903,1380.584,0.999,NA,-0.748,0.34,3847,12,14,0,3873,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,FGFR2,hepatobiliary cancer,18,59,"beta[2,4]",-5.117,0.103,4.027,-14.729,-12.526,-7.072,-4.475,-2.219,-0.026,0.399,1534.792,0.999,NA,-1.271,0.69,1301,18,59,0,1378,0.101,0.12,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,ROS1,non-small cell lung cancer,119,64,"beta[1,4]",-5.383,0.144,4.429,-14.966,-12.767,-7.601,-4.422,-2.346,-0.376,0.037,943.657,1.002,NA,-1.215,0.65,7553,119,64,0,7736,0.244,0.21,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,BRAF,cns cancer,12,61,"beta[1,4]",-3.254,0.116,3.252,-10.734,-9.324,-5.107,-2.792,-0.774,1.155,1.525,788.123,1.003,NA,-1,0.5,4492,12,61,0,4565,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,BRAF,melanoma,8,26,"beta[2,4]",-3.241,0.113,3.27,-10.557,-9.212,-5.137,-2.797,-0.748,1.185,1.611,836.328,1.003,NA,-0.991,0.49,2812,8,26,0,2846,0,0,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,SMARCA4,non-small cell lung cancer,103,14,"beta[1,4]",-4.27,0.136,4.538,-14.853,-12.039,-6.492,-3.436,-1.176,1.205,1.697,1114.174,1,NA,-0.941,0.46,6652,103,14,0,6769,0,0,0,FALSE,1.3,1.3
multi,Rearrangement,none,KRAS_61,ALK,non-small cell lung cancer,179,119,"beta[1,4]",-5.822,0.129,4.451,-15.559,-13.297,-7.722,-4.833,-2.842,-1.094,-0.634,1185.626,1.002,NA,-1.308,0.72,9704,179,119,0,10002,1.285,0.59,0,TRUE,3.38,3.65
multi,Rearrangement,none,KRAS_61,CDKN2A,non-small cell lung cancer,165,26,"beta[1,4]",1.21,0.069,0.813,-0.409,-0.135,0.71,1.262,1.803,2.435,2.602,139.587,1.03,NA,1.488,0.86,9061,163,24,2,9250,2.364,0.91,0,TRUE,3.38,3.65
multi,Rearrangement,none,HRAS_61,FGFR3,bladder cancer,29,17,"beta[1,4]",-4.21,0.098,3.689,-12.42,-10.987,-6.532,-3.646,-1.439,0.7,1.149,1414.091,0.999,NA,-1.141,0.6,1534,29,17,0,1580,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,FGFR3,non-small cell lung cancer,6,12,"beta[3,4]",-3.734,0.111,4.091,-12.74,-11.025,-6.329,-3.415,-0.653,2.186,3.025,1356.585,0.999,NA,-0.913,0.44,9984,6,12,0,10002,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,TP53,non-small cell lung cancer,6,13,"beta[2,4]",-3.51,0.11,4.126,-12.844,-11.119,-6.066,-2.998,-0.602,2.498,3.301,1410.175,0.999,NA,-0.851,0.4,9635,6,13,0,9654,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,TP53,prostate cancer,13,21,"beta[3,4]",-3.67,0.098,3.794,-11.88,-10.822,-5.906,-3.117,-0.829,1.566,2.069,1485.894,0.999,NA,-0.967,0.48,2405,13,21,0,2439,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,RET,non-small cell lung cancer,7,60,"beta[1,4]",-4.427,0.109,4.329,-14.178,-12.734,-7.034,-3.763,-1.282,1.595,2.324,1570.018,1,NA,-1.023,0.51,10064,7,60,0,10131,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,RET,thyroid cancer,42,19,"beta[2,4]",-5.03,0.099,3.913,-13.252,-12.065,-7.345,-4.291,-2.177,-0.179,0.26,1561.407,1.002,NA,-1.286,0.7,954,42,19,0,1015,0.111,0.13,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,TMPRSS2,prostate cancer,13,484,"beta[1,4]",-1.711,0.035,1.245,-4.632,-3.938,-2.409,-1.479,-0.837,-0.048,0.265,1239.158,0.998,NA,-1.374,0.77,1585,12,483,1,2081,1.007,0.5,0,FALSE,2.26,2.26
multi,Rearrangement,none,HRAS_61,EGFR,non-small cell lung cancer,7,15,"beta[2,4]",-3.145,0.12,4.432,-13.026,-10.883,-5.824,-2.634,0.103,3.039,3.844,1369.899,1.001,NA,-0.71,0.32,10106,7,15,0,10128,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,NF1,breast cancer,6,25,"beta[1,4]",-2.816,0.365,3.431,-10.045,-8.43,-5.414,-2.835,-0.326,2.591,3.132,88.413,1.058,NA,-0.821,0.39,8271,6,25,0,8302,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,FGFR2,breast cancer,6,13,"beta[1,4]",-3.06,0.121,4.15,-11.864,-10.556,-5.557,-2.613,0,2.814,3.493,1176.505,1,NA,-0.737,0.34,6894,6,13,0,6913,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,ARID1A,breast cancer,6,12,"beta[1,4]",-3.175,0.16,5.881,-15.386,-12.023,-5.868,-2.262,0.851,3.727,4.332,1359.034,1.001,NA,-0.54,0.23,8117,6,12,0,8135,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,ERG,prostate cancer,13,402,"beta[1,4]",-5.817,0.122,4.491,-16.514,-13.149,-7.527,-4.971,-2.95,-1.224,-0.768,1363.728,1.003,NA,-1.295,0.71,1671,13,402,0,2086,2.001,0.8,0,FALSE,2.26,2.26
multi,Rearrangement,none,HRAS_61,RB1,breast cancer,8,16,"beta[1,4]",-2.959,0.163,5.516,-15.742,-12.256,-5.794,-1.748,0.864,3.263,3.774,1147.046,1.002,NA,-0.537,0.23,9287,8,16,0,9311,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,BRAF,melanoma,13,26,"beta[2,4]",-3.784,0.095,3.464,-11.801,-10.303,-5.821,-3.403,-1.19,1.108,1.593,1324.047,0.998,NA,-1.093,0.56,2807,13,26,0,2846,0,0,0,TRUE,3.3,3.59
multi,Rearrangement,none,HRAS_61,BRAF,prostate cancer,13,17,"beta[3,4]",-3.778,0.094,3.496,-12.056,-10.572,-5.801,-3.345,-1.146,1.057,1.684,1385.677,0.998,NA,-1.081,0.55,2411,13,17,0,2441,0,0,0,TRUE,3.3,3.59
